	EntryID	Headword	title source
12118	d2e2306484Meyers-1905	Marivaux	Marianne, ou les aventures de la comtesse de ***
12119	d2e2306484Meyers-1905	Marivaux	Le Spectateur français«, »L'indigent philosophe«, »Le cabinet du philosophe
12120	d2e2306484Meyers-1905	Marivaux	M., sa vie et ses œuvres
12121	d2e2307376Meyers-1905	Markēsas	Grammaire et dictionnaire de la langue des îles Marquises
12122	d2e2307766Meyers-1905	Markham [2]	Journey to Cuzco and visit to Lima
12123	d2e2307766Meyers-1905	Markham [2]	Contributions towards a grammar and dictionary of Quichua
12124	d2e2307766Meyers-1905	Markham [2]	A history of the Abyssinian expedition
12125	d2e2307766Meyers-1905	Markham [2]	Life of the great Lord Fairfax
12126	d2e2307766Meyers-1905	Markham [2]	The threshold of the unknown region
12127	d2e2307766Meyers-1905	Markham [2]	General sketch of the history of Persia
12128	d2e2307766Meyers-1905	Markham [2]	Memoir of the countess of Chinchon
12129	d2e2307766Meyers-1905	Markham [2]	Narrative of the mission of George Bogle te Tibet and of the journey of Thomas Manning to Lhasa
12130	d2e2307766Meyers-1905	Markham [2]	Peruvian bark, account of the introduction of Cinchona cultivation into British India
12131	d2e2307766Meyers-1905	Markham [2]	The war between Peru and Chile
12132	d2e2307766Meyers-1905	Markham [2]	Cruise of the Rosario amongst the New Hebrides
12133	d2e2307766Meyers-1905	Markham [2]	A whaling cruise to Baffin's Bay and the Gulf of Boothia
12134	d2e2307766Meyers-1905	Markham [2]	The great frozen sea; voyage of the Alert
12135	d2e2307766Meyers-1905	Markham [2]	The voyages and works of the navigator John Davis
12136	d2e2307766Meyers-1905	Markham [2]	A polar reconnaissance: Voyage of the Isbjörn in
12137	d2e2307766Meyers-1905	Markham [2]	Life of Sir John Franklin and the North- West Passage
12138	d2e2308168Meyers-1905	Markland	Iphigenia in Aulide et Iphigenia in Tauris
12139	d2e2308168Meyers-1905	Markland	Remarks on the Epistles of Cicero to Brutus etc
12140	d2e2308783Meyers-1905	Markt	Essai historique sur le droit des marchés et des foires
12141	d2e2308979Meyers-1905	Markthallen	Monographie des Halles centrales de Paris
12142	d2e2309673Meyers-1905	Marlborough [2]	Memoirs of John duke of M
12143	d2e2309673Meyers-1905	Marlborough [2]	Despatches of the duke of M
12144	d2e2309673Meyers-1905	Marlborough [2]	Life of John duke of M
12145	d2e2309673Meyers-1905	Marlborough [2]	Life of J. Churchill, duke of M. to the accession of queen Anne
12146	d2e2309673Meyers-1905	Marlborough [2]	Letters of Sarah duchess of M
12147	d2e2309673Meyers-1905	Marlborough [2]	Histoire secrète de la reine Zarah et des Zaraziens, ou la duchesse de M. démasquée
12148	d2e2309673Meyers-1905	Marlborough [2]	Queen's comrade. Life and times of Sarah, duchess of M
12149	d2e2309795Meyers-1905	Marle	Histoire de la ville de M
12150	d2e2309976Meyers-1905	Marlowe	Life and death of Dr. Faustus
12151	d2e2310451Meyers-1905	Marmontel	Mémoires d'un père pour servir á l'instruction de ses enfants
12152	d2e2310451Meyers-1905	Marmontel	Leçons d'un père á ses enfants sur la langue française
12153	d2e2310451Meyers-1905	Marmontel	Un homme de lettres an XVIII. siècle: M
12154	d2e2310451Meyers-1905	Marmontel	L'art classique et moderne du piano
12155	d2e2310542Meyers-1905	Marmor	Verde antico, V. di Prato, di mare
12156	d2e2310542Meyers-1905	Marmor	Rosso di Levante, Rouge de Gênes
12157	d2e2310542Meyers-1905	Marmor	Les marbres et les machines à travailler le marbre
12158	d2e2311307Meyers-1905	Marne [2]	Dictionnaire topographique du département de la M
12159	d2e2311400Meyers-1905	Marnix	Fil. van M., beer van Sint-Aldegonde
12160	d2e2311616Meyers-1905	Marokko [2]	Genealogia del serenissimo D. Filippo d'Africa, principe di Fessa e di Marocco
12161	d2e2311616Meyers-1905	Marokko [2]	Journal of a tour in Morocco and the Great Atlas
12162	d2e2311616Meyers-1905	Marokko [2]	Morocco, journeys in the kingdom of Fez, etc
12163	d2e2311616Meyers-1905	Marokko [2]	Moghreb el Acksa; a journey in Morocco
12164	d2e2311616Meyers-1905	Marokko [2]	Essai d'une carte hypsométrique du M
12165	d2e2311616Meyers-1905	Marokko [2]	Recherches historiques sur les Maures et histoire de l'empire de Maroc
12166	d2e2311616Meyers-1905	Marokko [2]	Essai historique sur les races anciennes et modernes de l'Afrique septentrionale
12167	d2e2311616Meyers-1905	Marokko [2]	Historia vicisundes y politica tradicion de Españaen las costas de Africa desde la monarquia Gotica
12168	d2e2311616Meyers-1905	Marokko [2]	Histoire de l'Afrique et de l'Espagne intitulée Al-Bayano 'l-Mogrib
12169	d2e2311616Meyers-1905	Marokko [2]	The Shaikhs of Morocco in the XVI. century
12170	d2e2311616Meyers-1905	Marokko [2]	Les relations de l'Espagne et du Maroc pendant le XVIII. et le XIX. siècles
12171	d2e2311616Meyers-1905	Marokko [2]	L'établissement des dynasties des Chérifs an Maroc et leur rivalité avec les Turcs de la régence d'Alger
12172	d2e2311616Meyers-1905	Marokko [2]	Publications de l'Ecole des lettres d'Alger
12173	d2e2311616Meyers-1905	Marokko [2]	Les sources inédites de l'histoire du Maroc, de
12174	d2e2312372Meyers-1905	Maroniten	Bulletin de l'Association de saint Louis des Maronites
12175	d2e2312564Meyers-1905	Marot	Notices biographiques sur les trois M
12176	d2e2312564Meyers-1905	Marot	Clément M. et le psautier huguenot
12177	d2e2313177Meyers-1905	Marryat	Life and letters of Captain M
12178	d2e2313230Meyers-1905	Mars [1]	Nom et caractères du M. des anciens Latins
12179	d2e2313330Meyers-1905	Mars [2]	Osservazioni astronomiche e fisiche sull' asse di rotazione e sulla topografia del pianeta Marte
12180	d2e2313330Meyers-1905	Mars [2]	La planète M. et ses conditions d'habitabilité
12181	d2e2314655Meyers-1905	Marseillaise	De la patrie le jour de gloire est arrivé, etc
12182	d2e2314655Meyers-1905	Marseillaise	Chant de guerre pour l'armée du Rhin
12183	d2e2314655Meyers-1905	Marseillaise	La M. et Rouget de Lisle
12184	d2e2314655Meyers-1905	Marseillaise	Le chant de la M., son véritable auteur
12185	d2e2314730Meyers-1905	Marseille	Si I'aris avait une Canebière, Paris serait une petite M
12186	d2e2314730Meyers-1905	Marseille	Les origines historiques de M. et de la Provence
12187	d2e2314730Meyers-1905	Marseille	La ville de M. an moyen-âge
12188	d2e2314730Meyers-1905	Marseille	M. au XX. siècle, tableau historique et statistique
12189	d2e2315012Meyers-1905	Marsh	Origin and history of tue English language
12190	d2e2315012Meyers-1905	Marsh	The earth as modified by human action
12191	d2e2315012Meyers-1905	Marsh	Life and Letters of G. P. M
12192	d2e2315012Meyers-1905	Marsh	Contributions to the mineralogy of Nova Scotia
12193	d2e2315012Meyers-1905	Marsh	New fossil birds from the Cretaceous and Tertiary of the United States
12194	d2e2315398Meyers-1905	Marsilĭus	Stato e chiesa negli scritti politici
12195	d2e2315661Meyers-1905	Marston	Borough politics«, »The favourite of fortune
12196	d2e2315923Meyers-1905	Marteau	Histoire de Pierre du M., imprimeur à Cologne
12197	d2e2316114Meyers-1905	Martène	Commentarius in regulam sancti patris Benedicti
12198	d2e2316114Meyers-1905	Martène	Veterum scriptorum et monumentorum historicorum, dogmaticorum et moralium amplissima collectio
12199	d2e2316150Meyers-1905	Martens	Précis du droit des gens modernes de l'Europe
12200	d2e2316150Meyers-1905	Martens	Causes célèbres du droit des gens
12201	d2e2316150Meyers-1905	Martens	Recueil manuel et pratique de traités
12202	d2e2316150Meyers-1905	Martens	La Russie et l'Angleterreen Asie centrale
12203	d2e2316150Meyers-1905	Martens	Le conflit de la Russie avec la Chine
12204	d2e2316150Meyers-1905	Martens	La conférence africaine de Berlin et la politique coloniale des Etats modernes
12205	d2e2316625Meyers-1905	Martignac	Essai historique sur la révolution d'Espagne et sur l'intervention de 1823
12206	d2e2316625Meyers-1905	Martignac	Le ministère de M. de M
12207	d2e2316680Meyers-1905	Martigny [2]	Notice historique, etc., sur le culte de sainte Agnes dans les premiers siécles
12208	d2e2316680Meyers-1905	Martigny [2]	De la représentation d'Orphée sur les monuments chrétiens primitifs
12209	d2e2316680Meyers-1905	Martigny [2]	Des anneaux chez les premiers chrétiens
12210	d2e2316680Meyers-1905	Martigny [2]	Etude archéologique sur l'agneau et le bon pasteur
12211	d2e2316680Meyers-1905	Martigny [2]	Dictionnaire d'archéologie chrétienne et de liturgie
12212	d2e2316785Meyers-1905	Martin [3]	Life of his Royal Highness the Prince Consort
12213	d2e2316785Meyers-1905	Martin [3]	Sketch of the life of Princess Alice
12214	d2e2316785Meyers-1905	Martin [3]	Examen critique des manuscrits du roman de Renard
12215	d2e2316900Meyers-1905	Martin [4]	Histoire de France par les principaux historiens
12216	d2e2316900Meyers-1905	Martin [4]	Histoire de la France moderne, depuis
12217	d2e2316900Meyers-1905	Martin [4]	Histoire de la Révolution française de
12218	d2e2316900Meyers-1905	Martin [4]	Histoire de la ville de Soissons
12219	d2e2316900Meyers-1905	Martin [4]	De la France, de son génie et de ses destinées
12220	d2e2316900Meyers-1905	Martin [4]	Les Napoléons et les frontières de France
12221	d2e2316900Meyers-1905	Martin [4]	Gazetteen vers. Julien l'Apostat, poésies nouvelles
12222	d2e2317167Meyers-1905	Martineau	History of England during the thirty years' peace
12223	d2e2317167Meyers-1905	Martineau	Letters on the laws of man's nature and development
12224	d2e2317167Meyers-1905	Martineau	The seat of authority in religion
12225	d2e2317167Meyers-1905	Martineau	Inter amicos. Letters between James M. and William Knight
12226	d2e2317167Meyers-1905	Martineau	Life and letters of J. M
12227	d2e2317337Meyers-1905	Martinez de la Rosa	La hijaen casa y la madreen la mascara
12228	d2e2317446Meyers-1905	Martīni [2]	Saggio fondamentale pratico di contrapunto sopra il canto fermo
12229	d2e2317446Meyers-1905	Martīni [2]	Memorie storiche del Padre G. M
12230	d2e2317446Meyers-1905	Martīni [2]	Della vita e delle opere del Padre
12231	d2e2317446Meyers-1905	Martīni [2]	L 'uomo propone, e la donna dispone
12232	d2e2317446Meyers-1905	Martīni [2]	Chi sa il gioco, non lo insegni
12233	d2e2317446Meyers-1905	Martīni [2]	Il peggior passo è quello dell' uscio
12234	d2e2317446Meyers-1905	Martīni [2]	Epistolario edito ed inedito di Giuseppe Giusti
12235	d2e2317717Meyers-1905	Martinovics	Testament politique de l'empereur Joseph II
12236	d2e2317717Meyers-1905	Martinovics	Catéchisme de l'homme et du citoyen
12237	d2e2318154Meyers-1905	Martĭus	Conspectus regni vegetabilis secundum characteres morphologicos
12238	d2e2318602Meyers-1905	Marutse-Mambunda	Au pays des Ba-Rotsi, Haut Zambèze
12239	d2e2318602Meyers-1905	Marutse-Mambunda	Africa from South to North through Marotseland
12240	d2e2318694Meyers-1905	Marvin	Grodekoff's ride from Samarcand to Herat
12241	d2e2318694Meyers-1905	Marvin	Merv, queen of the world and scourge of the Turcomans
12242	d2e2318694Meyers-1905	Marvin	The Russians at Merv and Herat
12243	d2e2318694Meyers-1905	Marvin	Region of eternal fire: Petroleum region of the Caspian
12244	d2e2318768Meyers-1905	Marx	Misère de la philosophie. Réponse à la, Philosophie de la misère' de Proudhon
12245	d2e2318768Meyers-1905	Marx	Incerti auctoris ad C. Herennium libri IV
12246	d2e2318971Meyers-1905	Maryland	A history of the general assembly of M
12247	d2e2319141Meyers-1905	Marzabotto	Una Pompei Etrusca a Marzabotto nel Bolognese
12248	d2e2319670Meyers-1905	Masanĭello	La casa e la famiglia di M
12249	d2e2319928Meyers-1905	Mascart	Leçons sur l'électricité et le magnétisme
12250	d2e2321279Meyers-1905	Maschonaland	The ruined cities of Mashonaland, report of excavation in 1891
12251	d2e2321966Meyers-1905	Maske	On masks labrets and certain aboriginal customs
12252	d2e2321966Meyers-1905	Maske	Third Annual Report of the Bureau of Ethnology
12253	d2e2321966Meyers-1905	Maske	De larvis scenicis et figuris comicis
12254	d2e2322207Meyers-1905	Maskelyne	Tables requisite to be used with the nautical almanac
12255	d2e2322207Meyers-1905	Maskelyne	Tables for computing the apparent places of the fixed stars
12256	d2e2322529Meyers-1905	Mas Latrie	Chronique historique des papes, des conciles généraux et des conciles de France
12257	d2e2322529Meyers-1905	Mas Latrie	Archevêchés, évêchés et monastères de France sous les trois dynasties
12258	d2e2322529Meyers-1905	Mas Latrie	Table géographique des évêchés du monde chrétien
12259	d2e2322529Meyers-1905	Mas Latrie	Histoire de l'île de Chypre sous le règne des princes de la maison de Lusignan
12260	d2e2322529Meyers-1905	Mas Latrie	Histoire de France depuis la mort de Louis XIV jusqu'en
12261	d2e2322529Meyers-1905	Mas Latrie	Traités de paix et documents concernant les relations des chrétiens avec les Arabes de l'Afrique septentrionale
12262	d2e2322529Meyers-1905	Mas Latrie	L'île de Chypre, sa situation présente, etc
12263	d2e2322529Meyers-1905	Mas Latrie	Trésor de chronologie, d'histoire et de géographie du moyen-âge
12264	d2e2322802Meyers-1905	Maspĕro	Sur l'inscription dédicatoire du temple d'Abydos
12265	d2e2322802Meyers-1905	Maspĕro	Du genre épistolaire chez les Égyptiens
12266	d2e2322802Meyers-1905	Maspĕro	Histoire ancienne des peuples de l'Orient
12267	d2e2322802Meyers-1905	Maspĕro	Les contes populaires de l'Égypte ancienne
12268	d2e2322802Meyers-1905	Maspĕro	Les momies royales de Déir et Bahari
12269	d2e2322802Meyers-1905	Maspĕro	Mémoires de la mission archéologique française an Caire
12270	d2e2322802Meyers-1905	Maspĕro	Lectures historiques. Histoire ancienne: Egypte, Assyrie
12271	d2e2322802Meyers-1905	Maspĕro	Etudes de mythologie et d'archéologie égyptiennes
12272	d2e2322802Meyers-1905	Maspĕro	Histoire ancienne des peuples de l'Orient classique
12273	d2e2322802Meyers-1905	Maspĕro	Recueil de travaux relatifs à la philologie et á l'archéologie égyptiennes et assyriennes
12274	d2e2323080Meyers-1905	Massachusetts	M., its historians and its history
12275	d2e2323341Meyers-1905	Massai	The Masai, their language and folklore
12276	d2e2323396Meyers-1905	Massāja	In Abissinia e fra i Galla
12277	d2e2323540Meyers-1905	Massarāni	Studii di politica e di storia
12278	d2e2323540Meyers-1905	Massarāni	Carlo Tenca e il pensiero civile
12279	d2e2323540Meyers-1905	Massarāni	Cesare Correnti nella vita e nelle opere
12280	d2e2323540Meyers-1905	Massarāni	Come la pensava il dottor Lorenzi
12281	d2e2323540Meyers-1905	Massarāni	Storia e fisiologia dell' arte di ridere
12282	d2e2323618Meyers-1905	Massāri	Il conte di Cavour, Ricordi biografici
12283	d2e2323618Meyers-1905	Massāri	La vita ed il regno di Vittorio Emanuele
12284	d2e2323897Meyers-1905	Maße	Mensurae naturalis exemplar, utinam et universalis
12285	d2e2323897Meyers-1905	Maße	Doctrina de ponderibus, monetis et mensuris
12286	d2e2324897Meyers-1905	Massey	History of England during the reign of George III
12287	d2e2324897Meyers-1905	Massey	Voices of freedom and lyrics of love
12288	d2e2324897Meyers-1905	Massey	The secret drama of Shakespeare's sonnets
12289	d2e2324897Meyers-1905	Massey	Gerald M., poet, prophet and mystic
12290	d2e2325090Meyers-1905	Mäßigkeits- und Abstinenzbestrebungen	Liquor legislation in the United States and Canada
12291	d2e2325090Meyers-1905	Mäßigkeits- und Abstinenzbestrebungen	The Liquor problem in its legislative aspects
12292	d2e2325090Meyers-1905	Mäßigkeits- und Abstinenzbestrebungen	Inebriety, its etiology, pathology, treatment and jurisprudence
12293	d2e2325090Meyers-1905	Mäßigkeits- und Abstinenzbestrebungen	Economic aspects of the liquor problem
12294	d2e2325090Meyers-1905	Mäßigkeits- und Abstinenzbestrebungen	The Temperance problem and social reform
12295	d2e2325485Meyers-1905	Massillon [2]	Les trois génies de la chaire: Bossuét, Bourdaloue, M
12296	d2e2325587Meyers-1905	Massinger	A new way to pay old debts
12297	d2e2325826Meyers-1905	Masson	Wordsworth, Shelley, Keats, and other essays«, »The three devils: Luther's, Milton's and Goethe's
12298	d2e2325826Meyers-1905	Masson	Th. Carlyle personally and in his writings
12299	d2e2325826Meyers-1905	Masson	La révolte de Toulonen prairial an III
12300	d2e2325826Meyers-1905	Masson	Le département des affaires étrangères pendant la Révolution
12301	d2e2325826Meyers-1905	Masson	Les diplomates de la Révolution: H. de Basseville à Rome, Bernadotte á Vienne
12302	d2e2325826Meyers-1905	Masson	Journal inédit de Jean Baptiste Colbert, marquis de Torcy
12303	d2e2325968Meyers-1905	Massōra	The M. compiled from manuscripts alphabetically and lexically arranged
12304	d2e2327164Meyers-1905	Mastkur	Systematic treatment of nerve prostration, etc
12305	d2e2327717Meyers-1905	Matabēleland	Matabele Land and the Victoria Falls
12306	d2e2327717Meyers-1905	Matabēleland	M., and how we got it
