	EntryID	Headword	Origin language	Lemma synonym
47323	d2e3254060Meyers-1905	Schlaginstrumente	franz	Instruments à percussion
47324	d2e3254178Meyers-1905	Schlaglicht	franz	Coup de jour
47348	d2e3256328Meyers-1905	Schlappe	niederd	slappe
47348	d2e3256328Meyers-1905	Schlappe	engl	slap
47375	d2e3259202Meyers-1905	Schlemm	engl	slam
47402	d2e3263216Meyers-1905	Schlips	engl	slip
47423	d2e3265466Meyers-1905	Schlüssel [2]	franz	Clef
47423	d2e3265466Meyers-1905	Schlüssel [2]	lat	Clavis
47423	d2e3265466Meyers-1905	Schlüssel [2]	engl	Key
47425	d2e3265748Meyers-1905	Schlüsselroman	franz	Roman à clef
47426	d2e3265884Meyers-1905	Schlußnote	franz	Bordereau
47436	d2e3267035Meyers-1905	Schmant	tschech	smetana
47451	d2e3268925Meyers-1905	Schmetten	tschech	smetana
47455	d2e3270713Meyers-1905	Schmiere	neuhebr	schemirah
47459	d2e3271413Meyers-1905	Schmöker	holländ	smoken
47472	d2e3272133Meyers-1905	Schmutztitel	franz	Faux titre
47481	d2e3272747Meyers-1905	Schnalzlaute	engl	Clicks
47514	d2e3278508Meyers-1905	Schnur [2]	altd	snur
47514	d2e3278508Meyers-1905	Schnur [2]	lat	nurus
47528	d2e3279450Meyers-1905	Schoitasch	franz	soutache ungar sujtás
47531	d2e3279516Meyers-1905	Schokolade	mexikan	choco
47546	d2e3281174Meyers-1905	Schönbart	mittelhochd	schëme
47552	d2e3282362Meyers-1905	Schöngeist	franz	Bel esprit
47556	d2e3282633Meyers-1905	Schönheitspflästerchen	franz	Mouches
47567	d2e3283870Meyers-1905	Schoppen	lat	scaphium
47586	d2e3286693Meyers-1905	Schraffieren	ital	sgraffiare
47603	d2e3289204Meyers-1905	Schrein	lat	scrinium
47614	d2e3290610Meyers-1905	Schriftvergleichung	lat	Comparatio literarum
47614	d2e3290610Meyers-1905	Schriftvergleichung	franz	Vérification des écritures
47616	d2e3290759Meyers-1905	Schrittmacher	engl	Pace maker
47628	d2e3292115Meyers-1905	Schubbejack	russ	schubuják
47647	d2e3293818Meyers-1905	Schuldopfer	hebr	aschām
47649	d2e3293955Meyers-1905	Schuldverhältnis	lat	obligatio
47650	d2e3294105Meyers-1905	Schule	griech	scholḗ
47650	d2e3294105Meyers-1905	Schule	lat	schola
47653	d2e3295248Meyers-1905	Schuls	roman	Scuol
47656	d2e3295912Meyers-1905	Schultheiß [1]	neulat	sculdarius scultetus
47656	d2e3295912Meyers-1905	Schultheiß [1]	franz	Maire
47656	d2e3295912Meyers-1905	Schultheiß [1]	engl	Bailif Mayor
47697	d2e3299779Meyers-1905	Schutzbrief	franz	Sauvegarde
47698	d2e3299880Meyers-1905	Schütze [1]	lat	Sagittarius
47717	d2e3302469Meyers-1905	Schwächung	lat	Stuprum
47722	d2e3302696Meyers-1905	Schwäher	mittelhochd	swëher
47734	d2e3303961Meyers-1905	Schwan [1]	lat	Cygnus
47762	d2e3307801Meyers-1905	Schwarzfäule des Weinstocks	engl	Black rot
47780	d2e3312771Meyers-1905	Schwefel	lat	Sulfur
47820	d2e3315965Meyers-1905	Schwegelpfeife	altd	suegala
47863	d2e3322905Meyers-1905	Schwillieren	franz	cheviller
47882	d2e3325073Meyers-1905	Schwurgericht	engl	Jury
47882	d2e3325073Meyers-1905	Schwurgericht	franz	Jury Cour d
47911	d2e3326728Meyers-1905	Scoglien	ital	scoglio
47983	d2e3329880Meyers-1905	Sebîl	eigentl	ssebîl allâh
47989	d2e3330064Meyers-1905	Sebum	lat	Sevum
47996	d2e3330269Meyers-1905	Secentismus	ital	secentismo
48015	d2e3331338Meyers-1905	Sectĭle opus	lat	Sectilia pavimenta
48037	d2e3331955Meyers-1905	Sedilĭen	lat	sedilia
48044	d2e3332237Meyers-1905	Sedschâde	arab	sseddschâda
48079	d2e3335976Meyers-1905	Seele [1]	griech	psyche
48079	d2e3335976Meyers-1905	Seele [1]	lat	anima
48154	d2e3343659Meyers-1905	Seidel [1]	mittelhochd	sîdel
48154	d2e3343659Meyers-1905	Seidel [1]	lat	sitŭla
48156	d2e3343860Meyers-1905	Seidendarm	ital	Lenza
48156	d2e3343860Meyers-1905	Seidendarm	franz	Fil de Florence
48156	d2e3343860Meyers-1905	Seidendarm	engl	Silkworm gut
48165	d2e3345600Meyers-1905	Seigneur	lat	senior
48178	d2e3346737Meyers-1905	Sein oder Nichtsein, das ist die Frage	engl	To be or
48206	d2e3348368Meyers-1905	Sekt	span	vino seco
48206	d2e3348368Meyers-1905	Sekt	engl	sack
48210	d2e3348539Meyers-1905	Sekularisten	engl	Secularists
48262	d2e3351871Meyers-1905	Seligkeit	altd	sâlîg
48295	d2e3353531Meyers-1905	Seminār	lat	seminarium
48303	d2e3354312Meyers-1905	Semmel	althochd	sëmala simila
48303	d2e3354312Meyers-1905	Semmel	lat	simila
48321	d2e3355182Meyers-1905	Senâne	pers	sen
48322	d2e3355202Meyers-1905	Senār	lat	senarĭus
48341	d2e3356764Meyers-1905	Seneschall	althochd	siniscalh
48341	d2e3356764Meyers-1905	Seneschall	mittellat	seniscalcus
48351	d2e3357493Meyers-1905	Senhor	span	Señor
48392	d2e3359299Meyers-1905	Senténz	lat	sententia
48413	d2e3360179Meyers-1905	Septdezime	lat	Decima septima
48417	d2e3360350Meyers-1905	Septenār	lat	Septenarius
48421	d2e3360415Meyers-1905	Septett	ital	Settetto
48429	d2e3360627Meyers-1905	Septime	lat	Septima
48440	d2e3361122Meyers-1905	Sequénz [1]	lat	sequentia
48461	d2e3362038Meyers-1905	Serben [2]	serb	Srbi
48473	d2e3363888Meyers-1905	Serenāde	ital	Serenata
48491	d2e3364583Meyers-1905	Serĭe	lat	series
48505	d2e3365063Meyers-1905	Sermōn	lat	sermo
48532	d2e3366117Meyers-1905	Sersche	franz	serge
48547	d2e3366917Meyers-1905	Servĭette	ital	salvietta
48549	d2e3366979Meyers-1905	Servīl	lat	servus
48550	d2e3367059Meyers-1905	Servis	franz	service
48599	d2e3369920Meyers-1905	Sevum	lat	Sebum
48610	d2e3370271Meyers-1905	Sext	lat	sexta hora
48617	d2e3370534Meyers-1905	Sextett	ital	Sestetto
48639	d2e3371691Meyers-1905	Sezessionskrieg	engl	War of secession
48689	d2e3373908Meyers-1905	Sheriff	angelsächs	scirgerefa
48752	d2e3377016Meyers-1905	Sichel [1]	lat	Drepanium
48767	d2e3378455Meyers-1905	Siciliāno	ital	alla Siciliana
48767	d2e3378455Meyers-1905	Siciliāno	franz	Sicilienne
48781	d2e3379103Meyers-1905	Siderismus	griech	sidēros
48797	d2e3380047Meyers-1905	Siebenbürgen	lat	Transsilvania
48813	d2e3381884Meyers-1905	Siegel	lat	sigillum
48833	d2e3383697Meyers-1905	Sierra	portug	Serra
48848	d2e3384661Meyers-1905	Siglen	lat	siglae
48850	d2e3384814Meyers-1905	Signāl	mittellat	signale
48850	d2e3384814Meyers-1905	Signāl	lat	signum
48852	d2e3385109Meyers-1905	Signalisieren	franz	signaler
48869	d2e3385936Meyers-1905	Sikarĭer	lat	sica
48880	d2e3386491Meyers-1905	Silbe	lat	syllaba
48926	d2e3390527Meyers-1905	Silva [1]	lat	Sylva
48955	d2e3391786Meyers-1905	Similĭa similĭbŭs	lat	sc curantur
48968	d2e3392790Meyers-1905	Simpel	lat	simplex
49001	d2e3394681Meyers-1905	Sinekūre	lat	sine cura
49012	d2e3395272Meyers-1905	Singulār	lat	Singularis numerus
49030	d2e3396462Meyers-1905	Sintflut	lat	Diluvium
49055	d2e3397530Meyers-1905	Sir	franz	Sire
49070	d2e3398228Meyers-1905	Sirr-kâtib	türk	sirrkâtibi
49076	d2e3398870Meyers-1905	Sistrum	ägypt	seschschet
49112	d2e3400760Meyers-1905	Sizilien	lat	Sicilia
49123	d2e3401802Meyers-1905	Skabiös	lat	scabies
49125	d2e3401888Meyers-1905	Skadénz	ital	scadenza
49128	d2e3402031Meyers-1905	Skala [1]	ital	scala
49129	d2e3402109Meyers-1905	Skalden	altnord	skáld
49133	d2e3402315Meyers-1905	Skalp	engl	scalp
49145	d2e3402916Meyers-1905	Skapulīer	neulat	Scapulare
49145	d2e3402916Meyers-1905	Skapulīer	lat	scapula
49147	d2e3403058Meyers-1905	Skaramūz	ital	Scaramuccia
49147	d2e3403058Meyers-1905	Skaramūz	franz	Scaramouche
49153	d2e3403322Meyers-1905	Skat	altfranz	escarter écarter
49163	d2e3403651Meyers-1905	Skelett	griech	skeletos
49190	d2e3404696Meyers-1905	Skizze	ital	schizzo
49190	d2e3404696Meyers-1905	Skizze	franz	esquisse
49197	d2e3405353Meyers-1905	Sklero...	griech	sklērós
49209	d2e3405825Meyers-1905	Skolopanen	ital	Scuole pie
49213	d2e3405940Meyers-1905	Skontro	ital	Scontro Riscontro
49213	d2e3405940Meyers-1905	Skontro	franz	Riscontre
49213	d2e3405940Meyers-1905	Skontro	engl	Clearing
49220	d2e3406339Meyers-1905	Skorpiōn	lat	Scorpius
49231	d2e3406821Meyers-1905	Skriptūr	lat	scriptura
49234	d2e3406963Meyers-1905	Skrubber	engl	scrubber
49235	d2e3406983Meyers-1905	Skrupel	lat	scrupulus
49239	d2e3407154Meyers-1905	Skull	engl	scull
49240	d2e3407183Meyers-1905	Skulptieren	lat	sculpĕre
49245	d2e3407296Meyers-1905	Sküs	ital	scusa
49289	d2e3409753Meyers-1905	Slowēnen	slow	Slovenci
49323	d2e3412051Meyers-1905	Smorzándo	ital	smorzato
49370	d2e3413775Meyers-1905	Society verses	franz	Vers de société
49431	d2e3417524Meyers-1905	Solarisation	lat	sol
49450	d2e3418688Meyers-1905	Solfatára	franz	Soufrière
49451	d2e3418714Meyers-1905	Solfeggio	franz	Solfège
49454	d2e3418931Meyers-1905	Solidārisch	lat	in solidum
49468	d2e3419430Meyers-1905	Solipsen	lat	solus
49471	d2e3419585Meyers-1905	Solitär [2]	franz	solitaire
49476	d2e3419841Meyers-1905	Söller	lat	solarium
49487	d2e3420639Meyers-1905	Solothurn [1]	franz	Soleure
49487	d2e3420639Meyers-1905	Solothurn [1]	ital	Soletta
49546	d2e3423737Meyers-1905	Sonāte	ital	sonata suonata
49558	d2e3424763Meyers-1905	Sonnabend	althochd	Sambaztac
49594	d2e3428943Meyers-1905	Sophronisten	griech	sōphrōn
49599	d2e3429065Meyers-1905	Soprān	ital	Soprano
49599	d2e3429065Meyers-1905	Soprān	lat	Supremus Discantus Cantus
49599	d2e3429065Meyers-1905	Soprān	franz	Dessus
49599	d2e3429065Meyers-1905	Soprān	engl	Treble
49600	d2e3429115Meyers-1905	Sopraporte	ital	soprapporto
49607	d2e3429740Meyers-1905	Sordarĭen	lat	sordes
49628	d2e3430820Meyers-1905	Sortiment	ital	sortimento
49628	d2e3430820Meyers-1905	Sortiment	franz	assortiment
49638	d2e3431160Meyers-1905	Sospīro	franz	soupir
49650	d2e3431496Meyers-1905	Sotnĭe	russ	ssto
49652	d2e3431581Meyers-1905	Sottie	franz	sotie
49661	d2e3431873Meyers-1905	Soufflé	franz	Omelette soufflée
49681	d2e3432389Meyers-1905	Sousleutnant	franz	sous lieutenant
49722	d2e3433417Meyers-1905	Souverän	franz	souverain
49722	d2e3433417Meyers-1905	Souverän	mittellat	superanus
49740	d2e3435316Meyers-1905	Sozius	lat	socius
49749	d2e3435836Meyers-1905	Spagāt	ital	spaghetto
49758	d2e3436254Meyers-1905	Spalīer	franz	espalier
49758	d2e3436254Meyers-1905	Spalīer	ital	spalliéra
49759	d2e3436322Meyers-1905	Spalm	ital	spalmo
49759	d2e3436322Meyers-1905	Spalm	franz	espalme
49774	d2e3438617Meyers-1905	Spaniōlen	ital	Spagnuolo
49774	d2e3438617Meyers-1905	Spaniōlen	span	Español
49774	d2e3438617Meyers-1905	Spaniōlen	franz	Espagnol
49797	d2e3443722Meyers-1905	Sparkassen	engl	Savingbanks
49797	d2e3443722Meyers-1905	Sparkassen	franz	Caisses d épargne
49798	d2e3444031Meyers-1905	Spar-ornaments	engl	spar
49799	d2e3444304Meyers-1905	Sparte	ital	spartire
49805	d2e3444577Meyers-1905	Spasĭmo di Sicilia	ital	spásimo
49809	d2e3444681Meyers-1905	Spat [2]	lat	spavanus
49809	d2e3444681Meyers-1905	Spat [2]	griech	spasis
49812	d2e3444854Meyers-1905	Spatel	franz	Amassette
49836	d2e3446311Meyers-1905	Spedieren	lat	expedire
49837	d2e3446331Meyers-1905	Spediteur	ital	Speditore Spedizioniere
49837	d2e3446331Meyers-1905	Spediteur	franz	Expéditeur Commissionnaire de
49838	d2e3446360Meyers-1905	Spedition	ital	Spedizione
49838	d2e3446360Meyers-1905	Spedition	franz	Expédition
49859	d2e3447820Meyers-1905	Spektabilität	lat	spectabilis
49860	d2e3447837Meyers-1905	Spektākel	lat	spectaculum
49910	d2e3451775Meyers-1905	Spezereien	ital	spezierie
49910	d2e3451775Meyers-1905	Spezereien	franz	épiceries
49919	d2e3452190Meyers-1905	Spezĭes	lat	species
49920	d2e3452266Meyers-1905	Spezĭestaler	lat	species
49987	d2e3458175Meyers-1905	Spinett	ital	Spinetta
49987	d2e3458175Meyers-1905	Spinett	franz	Épinette
50001	d2e3460161Meyers-1905	Spion	ital	spione
50001	d2e3460161Meyers-1905	Spion	span	espion
50057	d2e3464550Meyers-1905	Spolĭen	lat	Spolia
50058	d2e3464570Meyers-1905	Spolĭenklage	lat	Remedium spolii
50062	d2e3464633Meyers-1905	Spondēus	griech	spondeios
50113	d2e3468740Meyers-1905	Sprichwörter	lat	Proverbia
50122	d2e3469617Meyers-1905	Springprozession	franz	Procession dansante
50139	d2e3470974Meyers-1905	Sprüche Salomos	lat	Proverbia
50142	d2e3471165Meyers-1905	Sprung	lat	Saltus
50145	d2e3471439Meyers-1905	Spuk	altgerman	spauka
50185	d2e3475449Meyers-1905	Stab [1]	lat	scipio
50186	d2e3475521Meyers-1905	Stab [3]	franz	Etat major
50216	d2e3479281Meyers-1905	Stafette	franz	Estafette
50221	d2e3479736Meyers-1905	Staffieren	altfranz	estoffer
50233	d2e3480424Meyers-1905	Stahlhof	engl	Steelyard
50255	d2e3482250Meyers-1905	Stammregister	lat	juxta
50264	d2e3483053Meyers-1905	Standard work	engl	Standard book
50265	d2e3483087Meyers-1905	Standarte	franz	étendard
50346	d2e3488646Meyers-1905	Statistik	lat	status
50346	d2e3488646Meyers-1905	Statistik	ital	stato
50354	d2e3489332Meyers-1905	Statŭe	lat	statua
50354	d2e3489332Meyers-1905	Statŭe	franz	statue
50375	d2e3491098Meyers-1905	Staupenschlag	lat	Fustigatio
50409	d2e3493647Meyers-1905	Steg	ital	Ponticello
50469	d2e3502078Meyers-1905	Stellgeschäft	engl	Double option Put
50470	d2e3502168Meyers-1905	Stellionāt	lat	stellio
50487	d2e3503898Meyers-1905	Sténocode	engl	Steno Code
50503	d2e3504838Meyers-1905	Stephan [1]	griech	Stéphanos
50511	d2e3505747Meyers-1905	Steppe	russ	stepj
50517	d2e3506308Meyers-1905	Stēr [2]	franz	stère
50517	d2e3506308Meyers-1905	Stēr [2]	ital	stero
50517	d2e3506308Meyers-1905	Stēr [2]	span	estereo
50517	d2e3506308Meyers-1905	Stēr [2]	griech	stereós
50524	d2e3506947Meyers-1905	Stereo...	griech	stereós
50549	d2e3508464Meyers-1905	Sterndrift	engl	Star drift
50550	d2e3508820Meyers-1905	Sternkammer	lat	Camera stellata
50550	d2e3508820Meyers-1905	Sternkammer	engl	Star Chamber
50563	d2e3509882Meyers-1905	Sterzing	röm	Vipitenum
50606	d2e3514592Meyers-1905	Stiefel [1]	ital	stivale
50606	d2e3514592Meyers-1905	Stiefel [1]	lat	aestivale
50621	d2e3515995Meyers-1905	Stikine	indian	stakina
50627	d2e3516410Meyers-1905	Stilleben	holländ	Stilleven
50627	d2e3516410Meyers-1905	Stilleben	engl	Still life
50627	d2e3516410Meyers-1905	Stilleben	franz	Nature morte
50627	d2e3516410Meyers-1905	Stilleben	ital	Riposo
50631	d2e3516943Meyers-1905	Stilus	griech	stylos
50664	d2e3519840Meyers-1905	Stockbörse	engl	Stock exchange
50770	d2e3527261Meyers-1905	Strafprozeß	franz	Procédure
50771	d2e3527480Meyers-1905	Strafrecht	lat	Jus poenale
50771	d2e3527480Meyers-1905	Strafrecht	franz	Droit criminel
50771	d2e3527480Meyers-1905	Strafrecht	engl	Criminal Law
50771	d2e3527480Meyers-1905	Strafrecht	ital	Diritto criminale
50773	d2e3528164Meyers-1905	Strafregister	frz	Casier judiciaire
50790	d2e3529783Meyers-1905	Stralzĭo	ital	stralcio
50811	d2e3532338Meyers-1905	Strata	lat	stratum
50842	d2e3533891Meyers-1905	Strazza	ital	straccia
50843	d2e3533914Meyers-1905	Strazze	ital	stracciafoglio
50862	d2e3535362Meyers-1905	Streik	engl	strike
50866	d2e3535806Meyers-1905	Strelitzen	russ	Strjelzy
50925	d2e3541160Meyers-1905	Struktūr	lat	structura
50930	d2e3541317Meyers-1905	Strümpfe	franz	Bas de chausses
50947	d2e3542742Meyers-1905	Stück [1]	ital	stucco
50949	d2e3542999Meyers-1905	Stückelung	franz	Coupure
50956	d2e3543628Meyers-1905	Studĭe	lat	studium
50973	d2e3544507Meyers-1905	Stuhlweißenburg	lat	Alba regia
50981	d2e3544995Meyers-1905	Stumpf	franz	Souche
50984	d2e3545325Meyers-1905	Stundisten	russ	Stundisti
51005	d2e3547142Meyers-1905	Stutbuch	engl	Stud book
51032	d2e3548781Meyers-1905	Suasorĭe	lat	suasoria
51042	d2e3549090Meyers-1905	Sub divo	lat	sub dio sub
51048	d2e3549272Meyers-1905	Subiáco	röm	Sublaqueum
51050	d2e3549406Meyers-1905	Subjekt	lat	subjectum
51074	d2e3549953Meyers-1905	Subŏles	lat	Soboles
51106	d2e3550958Meyers-1905	Sub Target Gun-Maschine	engl	target
51150	d2e3555037Meyers-1905	Südsee	span	Mar del Sur
51150	d2e3555037Meyers-1905	Südsee	portug	Mar do Sul
51199	d2e3557077Meyers-1905	Sukkāde	ital	succada
51200	d2e3557116Meyers-1905	Sukkŭba	lat	succubare
51219	d2e3558367Meyers-1905	Sulfur	lat	Sulphur
51229	d2e3559256Meyers-1905	Sultan	arab	ssultân
51244	d2e3560654Meyers-1905	Summe	lat	Summa
51280	d2e3562707Meyers-1905	Sunnâr	griech	zônarion
51284	d2e3562864Meyers-1905	Suonen	franz	bisse
51354	d2e3564927Meyers-1905	Surt	altnord	Surtr
51399	d2e3567043Meyers-1905	Sutti	sanskrit	satî
51425	d2e3568067Meyers-1905	Swadeshi	sanskrit	svayam
51481	d2e3570967Meyers-1905	Symbōl	lat	symbolum
51498	d2e3571991Meyers-1905	Symphonīe	ital	Sinfonia
51508	d2e3572526Meyers-1905	Synagōge	neuhebr	Bet hakenesset
51509	d2e3572570Meyers-1905	Synallagmatische Verträge	griech	synallássein
51523	d2e3572931Meyers-1905	Syncelli	griech	Synkelloi
51533	d2e3573115Meyers-1905	Syndikālkammern	franz	Chambres syndicales
51567	d2e3574303Meyers-1905	Synthēse	griech	synthesis
51569	d2e3574441Meyers-1905	Syphĭlis	lat	Luës
51580	d2e3576094Meyers-1905	Syrup	lat	syrupus
51597	d2e3576594Meyers-1905	Szállás	slowak	Saláš
51710	d2e3580170Meyers-1905	Tabernākel	lat	Tabernaculum
51722	d2e3580523Meyers-1905	Tabor [2]	türk	thâbûr
51726	d2e3580765Meyers-1905	Tabulārersitzung	lat	tabula
51729	d2e3580836Meyers-1905	Tabulatūr	ital	Intavolatura
51737	d2e3581059Meyers-1905	Tācet	ital	tace
51763	d2e3582254Meyers-1905	Tafelbai	engl	Table Bay
51776	d2e3583051Meyers-1905	Tag [1]	lat	Diës
51820	d2e3585877Meyers-1905	Takt	ital	Tempo
51820	d2e3585877Meyers-1905	Takt	franz	Mesure
51838	d2e3587002Meyers-1905	Talént [2]	griech	talanton
51854	d2e3588370Meyers-1905	Tallymann	engl	tally
51874	d2e3589501Meyers-1905	Tamburin	franz	Tambourin
51880	d2e3589787Meyers-1905	Tamlüng	engl	Tumlung
51897	d2e3590786Meyers-1905	Tandur	arab	tannûr
51909	d2e3591631Meyers-1905	Tänĭe	lat	taenia
51909	d2e3591631Meyers-1905	Tänĭe	griech	tainía
51913	d2e3591735Meyers-1905	Tänk	engl	tank
51914	d2e3591822Meyers-1905	Tanks	portug	tanque
51929	d2e3592936Meyers-1905	Tânsîmât	arab	tansîm
51932	d2e3593125Meyers-1905	Tante	altfranz	ante
51932	d2e3593125Meyers-1905	Tante	engl	aunt
51932	d2e3593125Meyers-1905	Tante	lat	amita
51948	d2e3593963Meyers-1905	Tapēt	lat	tapetum
51949	d2e3593986Meyers-1905	Tapēten	griech	tapes
51949	d2e3593986Meyers-1905	Tapēten	lat	tapetam
51949	d2e3593986Meyers-1905	Tapēten	franz	tapis
51998	d2e3596732Meyers-1905	Tarlătan	franz	tarlatane
52001	d2e3596870Meyers-1905	Tarnkappe	altd	tarnan
52011	d2e3597401Meyers-1905	Tarrasbüchsen	tschech	tarras
52023	d2e3598005Meyers-1905	Tartüffe	franz	Tartuffe
52041	d2e3599555Meyers-1905	Tasten	ital	Tasti
52041	d2e3599555Meyers-1905	Tasten	lat	Claves
52079	d2e3602899Meyers-1905	Taufe	griech	Baptisma Baptismus
52097	d2e3604528Meyers-1905	Tausend	lat	M mille
52118	d2e3605546Meyers-1905	Taxe	lat	taxare
52165	d2e3608743Meyers-1905	Teh	engl	Ta
52167	d2e3608837Meyers-1905	Tehng	engl	Taing
52191	d2e3610743Meyers-1905	Tekje	arab	takîja
52215	d2e3612942Meyers-1905	Telĕologie	griech	telos
52257	d2e3615450Meyers-1905	Tempel [1]	lat	templum
52261	d2e3615948Meyers-1905	Temperantĭa	lat	sc remedia
52282	d2e3616974Meyers-1905	Tenākel	lat	tenaculum
52315	d2e3618370Meyers-1905	Tenōr	ital	Tenore
52315	d2e3618370Meyers-1905	Tenōr	franz	Taille
52342	d2e3619527Meyers-1905	Teratologie	griech	téras
52368	d2e3620583Meyers-1905	Termīn	lat	terminus
52394	d2e3622076Meyers-1905	Terrakotta	ital	terra cotta
52395	d2e3622218Meyers-1905	Terramaren	ital	terra marna
52434	d2e3623859Meyers-1905	Terz	lat	Tertia
52436	d2e3623901Meyers-1905	Terzerōnen	span	tercerones
52448	d2e3624319Meyers-1905	Tessin [1]	lat	Ticinus
52450	d2e3624478Meyers-1905	Test [1]	lat	testa
52454	d2e3624554Meyers-1905	Testakte	engl	test
52461	d2e3624973Meyers-1905	Testes	lat	Testiculi
52503	d2e3627316Meyers-1905	Teufel [1]	griech	Diabolos
52519	d2e3628819Meyers-1905	Text	lat	textus
52547	d2e3630376Meyers-1905	Than	angelsächs	thegn thên
52547	d2e3630376Meyers-1905	Than	althochd	degan
52547	d2e3630376Meyers-1905	Than	schott	than thayne
52603	d2e3634505Meyers-1905	Theorbe	ital	Tiorba Tuorba
52632	d2e3635884Meyers-1905	Thermokautēr	franz	Thermo cautère
52671	d2e3638578Meyers-1905	Thioalkohol	griech	theion
52680	d2e3639335Meyers-1905	This	ägypt	Tini
52711	d2e3642425Meyers-1905	Thrakĭen	lat	Thracia
52769	d2e3646933Meyers-1905	Tidscharet	arab	tidschâra
52791	d2e3649653Meyers-1905	Tierkämpfe	lat	Venationes
52811	d2e3651471Meyers-1905	Tigris [2]	altpers	tigra
52819	d2e3651894Meyers-1905	Tilgungsfonds	engl	Sinking fund
52848	d2e3653638Meyers-1905	Tinktūr	lat	Tinctura
52856	d2e3654292Meyers-1905	Tinte	span	tinta
52856	d2e3654292Meyers-1905	Tinte	lat	tingĕre
52876	d2e3655498Meyers-1905	Tiraß	franz	tirasse
52901	d2e3657859Meyers-1905	Titel [1]	lat	titulus
52901	d2e3657859Meyers-1905	Titel [1]	franz	titre
52935	d2e3659814Meyers-1905	Toccāto	franz	toquet
52938	d2e3659994Meyers-1905	Tockieren	ital	toccare
52954	d2e3661476Meyers-1905	Tokadille	ital	Toccategli
52954	d2e3661476Meyers-1905	Tokadille	span	Tocadillo
53008	d2e3665474Meyers-1905	Tonĭka	ital	tonica
53009	d2e3665491Meyers-1905	Tōnisch	lat	tonus
53051	d2e3668370Meyers-1905	Topp	engl	top
53053	d2e3668627Meyers-1905	Toque [2]	engl	Touch
53059	d2e3669061Meyers-1905	Torentik	lat	Caelatura
53064	d2e3669759Meyers-1905	Torkel	lat	torculum
53068	d2e3670035Meyers-1905	Tornister	franz	Sac
53094	d2e3671645Meyers-1905	Tort	lat	tortum
53095	d2e3671662Meyers-1905	Torte	franz	tarte
53095	d2e3671662Meyers-1905	Torte	span	torta
53095	d2e3671662Meyers-1905	Torte	lat	tortus
53126	d2e3674439Meyers-1905	Totes Papier	franz	Valeur morte
53127	d2e3674473Meyers-1905	Totes Rennen	engl	Dead heat
53199	d2e3677093Meyers-1905	Trabākel	ital	trabaccolo
