	EntryID	Headword	term	title translation
371	d2e166914Meyers-1905	Architektūr	Börse 	Loggia dei mercanti
372	d2e166914Meyers-1905	Architektūr	Ratspalast 	Palazzo del Consiglioi
373	d2e168805Meyers-1905	Archīv	Zentralarchiv 	Archives nationales
374	d2e168805Meyers-1905	Archīv	Staatsarchiv 	Public Record Office
375	d2e168805Meyers-1905	Archīv	Oberbeamte 	Sovrintendenti degli Archivi
376	d2e169613Meyers-1905	Arctostaphўlos	Blätter 	Folia uvae ursi
377	d2e170075Meyers-1905	Ardennen [1]	Heiden 	landes
378	d2e170075Meyers-1905	Ardennen [1]	Strecken 	fagnes
379	d2e170753Meyers-1905	Arelāt	Jura 	Burgundia cisjurana
380	d2e171804Meyers-1905	Arezzo [2]	Tongefäße 	vasa arretina
381	d2e172698Meyers-1905	Argentinische Republik	auf 	Paspalum, Cenchrus, Pappophorum, Stipa, Eriocaulon, Eustachys
382	d2e172698Meyers-1905	Argentinische Republik	Artischockendistel 	Cynara Cardunculus
383	d2e172698Meyers-1905	Argentinische Republik	Epiphyten 	Tillandsia
384	d2e172698Meyers-1905	Argentinische Republik	Kompositen 	Baccharis
385	d2e172698Meyers-1905	Argentinische Republik	Kakteen 	Opuntia Darwini
386	d2e172698Meyers-1905	Argentinische Republik	Dorngestrüpp 	Monttea aphylla, Plantago patagonica
387	d2e172698Meyers-1905	Argentinische Republik	Viscacha 	Lagostomus trichodactylus
388	d2e172698Meyers-1905	Argentinische Republik	Salzfleisch 	tasajo
389	d2e174140Meyers-1905	Argument	Szenen 	Scenario
390	d2e175680Meyers-1905	Arisaema	getrocknet 	Cupress powder
391	d2e177548Meyers-1905	Arkebusade	Wundwasser 	Mixtura vulneraria acida
392	d2e177824Meyers-1905	Arktische Flora	Moospolstern 	Polytrichum
393	d2e177824Meyers-1905	Arktische Flora	Wollgräsern 	Eriophorum
394	d2e177824Meyers-1905	Arktische Flora	Torfmoose 	Sphagnum
395	d2e177824Meyers-1905	Arktische Flora	Zwergbirke 	Betula nana
396	d2e177918Meyers-1905	Arktos	Siebengestirn 	Septentriones
397	d2e178280Meyers-1905	Arm	Elle 	ulna, cubitus
398	d2e178280Meyers-1905	Arm	Speiche 	radius
399	d2e179307Meyers-1905	Armenĭen	Abdîn 	Mons Masius
400	d2e179307Meyers-1905	Armenĭen	Eichen 	Quercus pubescens
401	d2e179307Meyers-1905	Armenĭen	Hainbuchen 	Carpinus orientalis
402	d2e179307Meyers-1905	Armenĭen	Hasel 	Corylus
403	d2e179307Meyers-1905	Armenĭen	Fichte 	Pinus orientalis
404	d2e179307Meyers-1905	Armenĭen	Alpenrosen 	Rhododendron caucasicum
405	d2e179307Meyers-1905	Armenĭen	Boden 	Tandur
406	d2e179963Meyers-1905	Armenschulen	Lumpenschulen 	ragged schools
407	d2e179996Meyers-1905	Armensteuern	Armensteuer 	poor rate
408	d2e180077Meyers-1905	Armenwesen	Ackerecke 	peah
409	d2e180077Meyers-1905	Armenwesen	Verbände 	eranoi
410	d2e180077Meyers-1905	Armenwesen	Kirchspiel 	parish
411	d2e180077Meyers-1905	Armenwesen	schützt 	irremovability
412	d2e180077Meyers-1905	Armenwesen	Armenpflege 	in-door relief
413	d2e180077Meyers-1905	Armenwesen	Arbeitshäusern 	workhouses
414	d2e180077Meyers-1905	Armenwesen	Armenpflege 	out-door relief
415	d2e180077Meyers-1905	Armenwesen	Nationalwerkstätten 	ateliers nationaux
416	d2e180077Meyers-1905	Armenwesen	Unterstützungswohnsitz 	domicile de secours
417	d2e180077Meyers-1905	Armenwesen	Hospitälern 	hospices et hôpitaux
418	d2e180077Meyers-1905	Armenwesen	Wohltätigkeitsbureaus 	bureaux de bienfaisance
419	d2e181275Meyers-1905	Armmolch	Armmolche 	Sirenidae
420	d2e184176Meyers-1905	Arracacĭa	Arten 	A. del Peru
421	d2e184932Meyers-1905	Arrêt	Namen 	an bon plaisir
422	d2e186701Meyers-1905	Arsenikvergiftung	Magnesiumhydroxyd 	Antidotum arsenici
423	d2e187039Meyers-1905	Arsenpräparate	Arsenikflüssigkeit 	Solutio arsenicalis Pearsoni
424	d2e187039Meyers-1905	Arsenpräparate	Ätzpulver 	Pulvis Cosmi
425	d2e187659Meyers-1905	Art [1]	Gattungsbegriff 	genus
426	d2e188547Meyers-1905	Arterĭen	versorgt 	vasa vasorum
427	d2e189258Meyers-1905	Artikel	Latein 	articulus
428	d2e189375Meyers-1905	Artikuliertes Verhör	allgemeinen 	articuli generales
429	d2e189375Meyers-1905	Artikuliertes Verhör	besondern 	articuli speciales
430	d2e189395Meyers-1905	Artillerie	Regiment 	Royal Regiment of Artillery
431	d2e190501Meyers-1905	Artur	Feldherr 	dux bellorum
432	d2e190954Meyers-1905	Arundel [1]	Stadt 	municipal borough
433	d2e191140Meyers-1905	Arvālbrüder	Festlied 	Arvale carmen
434	d2e191140Meyers-1905	Arvālbrüder	Vorsteher 	magister
435	d2e191404Meyers-1905	Arzneiformen	Teegemische 	Species
436	d2e191404Meyers-1905	Arzneiformen	Aufgüsse 	Infusa
437	d2e191404Meyers-1905	Arzneiformen	Abkochungen 	Decocta
438	d2e191707Meyers-1905	Arzt	Vorprüfung 	tentamen physicum
439	d2e192652Meyers-1905	Asbest	Leichentüchern 	asbestinum
440	d2e193465Meyers-1905	Äsche	Lachse 	Salmonidae
441	d2e194373Meyers-1905	Ascidĭum	Kannenstrauch 	Nepenthes
442	d2e194651Meyers-1905	Ascot Heath	Wettrennen 	Ascot races
443	d2e195741Meyers-1905	Asiatische Gesellschaften	Schanghai 	North China Branch
444	d2e196057Meyers-1905	Asien	Fichte 	Picea obovata
445	d2e196057Meyers-1905	Asien	Tanne 	Abies Pichta
446	d2e196057Meyers-1905	Asien	Doldengewächsen 	Heracleum
447	d2e196057Meyers-1905	Asien	Steppenpflanzen 	Stipa
448	d2e196057Meyers-1905	Asien	Birkenart 	Betula Ermanni
449	d2e196057Meyers-1905	Asien	Einkorn 	Triticum monococcum
450	d2e198566Meyers-1905	Asklepiodŏtos	Taktik 	taktika kephalaia
451	d2e200265Meyers-1905	Aspidĭum	Rhizom 	Rhizoma Filicis
452	d2e201068Meyers-1905	Assam	Salbaum 	Shorea robusta
453	d2e201068Meyers-1905	Assam	Gummibaum 	Ficus elastica
454	d2e201068Meyers-1905	Assam	Sissoo 	Dalbergia Sissoo
455	d2e201068Meyers-1905	Assam	Tiekbaum 	Tectona grandis
456	d2e201068Meyers-1905	Assam	Rotangarten 	Calamus
457	d2e201461Meyers-1905	Asseln [1]	Arzneimittel 	Millepedes
458	d2e202381Meyers-1905	Assīsen	Sitzung 	sessio
459	d2e202739Meyers-1905	Assoziation	beruhen 	Societas
460	d2e203779Meyers-1905	Astéria	Wachtel 	ortyx
461	d2e205856Meyers-1905	Astronomie	Hohlkugel 	sphaera
462	d2e207989Meyers-1905	Atacama [1]	Chañar 	Gourliea chilensis
463	d2e207989Meyers-1905	Atacama [1]	Algaroba 	Prosopis siliquastrum
464	d2e207989Meyers-1905	Atacama [1]	Kammratte 	Ctenomys
465	d2e208329Meyers-1905	Atavismus	Pferderassen 	Hipparion
466	d2e208630Meyers-1905	Atellāne	Nachspiel 	exodium
467	d2e211176Meyers-1905	Äthiopische Region	Affe 	Theropithecus
468	d2e211176Meyers-1905	Äthiopische Region	Schuhschnabel 	Balaeniceps
469	d2e213490Meyers-1905	Atlas [3]	Zeder 	Pinus Cedrus var. atlantica
470	d2e213490Meyers-1905	Atlas [3]	Eichen 	Quercus Ilex
471	d2e213490Meyers-1905	Atlas [3]	Labiaten 	Lavandula, Mentha, Thymus, Calamintha, Hyssopus
472	d2e213688Meyers-1905	Atlasholz	Elsebeerbaums 	Sorbus torminalis
473	d2e214383Meyers-1905	Atmung	Schlammbeißer 	Cobitis fossilis
474	d2e215404Meyers-1905	Atonīe	Spannkraft 	tonus
475	d2e215875Meyers-1905	Atrĭum	Vorhof 	vestibulum
476	d2e216019Meyers-1905	Atropīn	Tollkirsche 	Atropa Belladonna
477	d2e216019Meyers-1905	Atropīn	Stechapfel 	Datura Stramonium
478	d2e216430Meyers-1905	Attalĕa	Steinkerne 	Cocos lapidea
479	d2e216713Meyers-1905	Attentāt	Schwebezustandes 	nihil innovari appellatione interposita!
480	d2e217578Meyers-1905	Attorney	Advokaten 	counsels
481	d2e218468Meyers-1905	Au	Gold 	Aurum
482	d2e219435Meyers-1905	Auctor	Vorschlag 	lator
483	d2e219435Meyers-1905	Auctor	Verteidigen 	suasor
484	d2e219435Meyers-1905	Auctor	Bürge 	fidejussor
485	d2e219435Meyers-1905	Auctor	Vormund 	tutor
486	d2e220604Meyers-1905	Auerhuhn	Waldhühner 	Tetraonidae
487	d2e220698Meyers-1905	Auerochs	Rind 	Bos
488	d2e222137Meyers-1905	Aufgebot [2]	gerufen 	levéeen masse
489	d2e222639Meyers-1905	Aufkauf	Aufkäufer 	accapareur
490	d2e223881Meyers-1905	Aufsatz, schriftlicher	gegebene 	genus historicum
491	d2e223881Meyers-1905	Aufsatz, schriftlicher	geistige 	g. rationale
492	d2e223881Meyers-1905	Aufsatz, schriftlicher	Themata 	g. mixtum
493	d2e226015Meyers-1905	Augenkrankheiten	Wurm 	filaria papillosa
494	d2e226198Meyers-1905	Augenlidentzündung	Wimperboden 	Blepharitis cildoris
495	d2e226772Meyers-1905	Augentripper	Trippergift 	Gonococcus Neisser
496	d2e228206Meyers-1905	Augurn	Meldung 	nuntiatio
497	d2e228206Meyers-1905	Augurn	Versehen 	vitium
498	d2e228644Meyers-1905	Augustāles	Skand 	augustalitas
499	d2e229751Meyers-1905	Aulĭker	Hof 	aula
500	d2e230493Meyers-1905	Aura populāris	Redewendung 	resistentem longius quam voluit popularis aura provexit
501	d2e230642Meyers-1905	Aureliānus	Reichseinheit 	Restitutor orbis
502	d2e231419Meyers-1905	Aurora-Depeschen	Nordlichts 	aurora borealis
503	d2e233384Meyers-1905	Ausgrabungen, archäologische	Grenzwalles 	Limes
504	d2e233878Meyers-1905	Ausker	Gallien 	Novempopulona
505	d2e235078Meyers-1905	Ausonĭus	Verwandte 	Parentalia
506	d2e235210Meyers-1905	Auspizĭen	Zeichen 	auguria
507	d2e235210Meyers-1905	Auspizĭen	Beamtengewalt 	imperium
508	d2e235210Meyers-1905	Auspizĭen	Zeichenschau 	auspicia
509	d2e235210Meyers-1905	Auspizĭen	Vogelzeichen 	signa ex avibus
510	d2e235210Meyers-1905	Auspizĭen	Visierraum 	templum
511	d2e235210Meyers-1905	Auspizĭen	Zelt 	tabernaculum
512	d2e235559Meyers-1905	Aussatz	hinzu 	Lepra nervosa
513	d2e235559Meyers-1905	Aussatz	führen 	Lepra articulorum mutilans
514	d2e237286Meyers-1905	Ausstattung [2]	Kammerwagen 	apparatus et instructus muliebris
515	d2e237364Meyers-1905	Ausstellungen	Sammler 	Exposition des amateurs
516	d2e237364Meyers-1905	Ausstellungen	Weltausstellung 	World's Columbian Exhibition
517	d2e238332Meyers-1905	Austern	Auster 	O. angulata
518	d2e238332Meyers-1905	Austern	Kollation 	antecoena
519	d2e238332Meyers-1905	Austern	gebacken 	frites
520	d2e238332Meyers-1905	Austern	gedämpft 	sautées
521	d2e238673Meyers-1905	Austerndieb	Regenpfeifer 	Charadriidae
522	d2e239005Meyers-1905	Australien	Beuteltiere 	Diptrodon
523	d2e239005Meyers-1905	Australien	Palmenhaine 	Caryota
524	d2e239005Meyers-1905	Australien	Palmlianen 	Calamus australis
525	d2e239005Meyers-1905	Australien	Palmengattungen 	Livistona, Kentia
526	d2e239005Meyers-1905	Australien	Grasbüschel 	Spinifex
527	d2e239005Meyers-1905	Australien	Arten 	E. oleosa, dumosa
528	d2e239005Meyers-1905	Australien	Nadelholzart 	Callitris verrucosa
529	d2e239005Meyers-1905	Australien	Grasbäume 	Xanthorrhoea, Kingia
530	d2e239005Meyers-1905	Australien	Mitteleuropas 	Alchemilla, Carex
531	d2e239005Meyers-1905	Australien	Baumfarnen 	Dicksonia antarctica
532	d2e239005Meyers-1905	Australien	Bunya 	Araucaria Bidwillii
533	d2e239005Meyers-1905	Australien	Wasserfarns 	Marsilia Nardu
534	d2e239005Meyers-1905	Australien	Barramunda 	Ceratodus
535	d2e239005Meyers-1905	Australien	Dugong 	Halicore
536	d2e239005Meyers-1905	Australien	Perlmuschel 	Meleagrina margaritifera
537	d2e239005Meyers-1905	Australien	Gemeinwesen 	Commonwealth of Australia
538	d2e240184Meyers-1905	Austrocknende Mittel	Gebrauch 	E. absorbentia
539	d2e240184Meyers-1905	Austrocknende Mittel	Mittel 	E. adstringentia
540	d2e240184Meyers-1905	Austrocknende Mittel	Mittel 	E. consumentia
541	d2e241307Meyers-1905	Autarkīe	Allgenügsamkeit 	sufficientiae
542	d2e241639Meyers-1905	Authentisieren	Personen 	authenticae personae
543	d2e241728Meyers-1905	Auto [1]	Vorspiel 	loa
544	d2e241728Meyers-1905	Auto [1]	Zwischenspiel 	entremes
545	d2e241728Meyers-1905	Auto [1]	Darstellung 	auto
546	d2e241728Meyers-1905	Auto [1]	Gerüsten 	tablados
547	d2e243248Meyers-1905	Autun	Gesellschaft 	Éduenne
548	d2e246465Meyers-1905	Avoirdupois	Grän 	Troy-Grains
549	d2e246465Meyers-1905	Avoirdupois	Troypfund 	Pound Troy
550	d2e249354Meyers-1905	Azoren	Fayal 	Myrica Faya
551	d2e249354Meyers-1905	Azoren	Drachenbaum 	Dracaena Draco
552	d2e249666Meyers-1905	Azteken	Geschlechter 	calpulli
553	d2e249666Meyers-1905	Azteken	Familie 	pilli
554	d2e249666Meyers-1905	Azteken	Königs 	tlahtouani
555	d2e249666Meyers-1905	Azteken	Sippe 	calpullalli
556	d2e251311Meyers-1905	Babeuf	Gleichen 	Égaux, Babouvistes
557	d2e253289Meyers-1905	Bachstelze	Stelzen 	Motacillidae
558	d2e253595Meyers-1905	Bacillus	Milzbrandbazillus 	B. anthracis
559	d2e253595Meyers-1905	Bacillus	Ödems 	B. oedematis maligni
560	d2e253595Meyers-1905	Bacillus	Typhusbazillus 	B. typhi abdominalis
561	d2e253595Meyers-1905	Bacillus	Pneumonie 	B. pneumoniae
562	d2e253595Meyers-1905	Bacillus	Tuberkelbazillus 	B. tuberculosis
563	d2e253595Meyers-1905	Bacillus	Aussatzbazillus 	B. leprae
564	d2e253595Meyers-1905	Bacillus	Starrkrampfbazillus 	B. tetani
565	d2e253595Meyers-1905	Bacillus	Rotzbazillus 	B. mallei
566	d2e253595Meyers-1905	Bacillus	Diphtheriebazillus 	B. diphtheriae
567	d2e253595Meyers-1905	Bacillus	Mäusesepticämie 	B. murisepticus
568	d2e253595Meyers-1905	Bacillus	Hühnercholera 	B. cholerae gallinarum
569	d2e254032Meyers-1905	Backentaschen	Sackmäuse 	Saccomys
570	d2e254032Meyers-1905	Backentaschen	Taschenratten 	Geomys
571	d2e255206Meyers-1905	Bactris	Samen 	graines de Paripous
572	d2e255308Meyers-1905	Bacup	Stadt 	municipal borough
573	d2e255325Meyers-1905	Bad [1]	Auskleideraum 	apodyterium
574	d2e255325Meyers-1905	Bad [1]	Salbzimmer 	unctorium
575	d2e255325Meyers-1905	Bad [1]	Kaltbad 	frigidarium
576	d2e255325Meyers-1905	Bad [1]	Schwimmbassin 	piscina
577	d2e255325Meyers-1905	Bad [1]	Luftbad 	tepidarium
578	d2e255325Meyers-1905	Bad [1]	Schwitzbad 	sudatorium, laconicum
579	d2e255325Meyers-1905	Bad [1]	Heizraum 	hypocaustum
580	d2e255325Meyers-1905	Bad [1]	Übungen 	xystus
581	d2e255325Meyers-1905	Bad [1]	Zweck 	palaestrae
582	d2e257021Meyers-1905	Badenweiler	Schwarzwaldes 	Diana Abnoba
583	d2e257181Meyers-1905	Badeschwamm	Pferdeschwamm 	Hippospongia equina
584	d2e259282Meyers-1905	Bagnorea	Thermen 	Balneum regium
585	d2e259542Meyers-1905	Bahar	Ostindien 	barre
586	d2e259665Meyers-1905	Bahīa	Oberstadt 	Cidade alta
587	d2e259665Meyers-1905	Bahīa	Portechaisen 	cadeiras
588	d2e259665Meyers-1905	Bahīa	Spaziergang 	Passeio publico
589	d2e261052Meyers-1905	Baïf	Verse 	vers mesurés
590	d2e261204Meyers-1905	Baikalsee	Herbstlachsen 	Salmo omul
591	d2e261204Meyers-1905	Baikalsee	Seehundsart 	Callocephalus
592	d2e261461Meyers-1905	Bailli	Grafschaften 	ballivae
593	d2e262810Meyers-1905	Bak [1]	Münzen 	tam-bak-tron
594	d2e263524Meyers-1905	Bakkalaurĕus	einfache 	simplices s. biblici, ad biblia
595	d2e263524Meyers-1905	Bakkalaurĕus	laufende 	currentes s. sententiarii
596	d2e263524Meyers-1905	Bakkalaurĕus	ausgebildete 	formati
597	d2e263524Meyers-1905	Bakkalaurĕus	Gymnasien 	lettres
598	d2e263524Meyers-1905	Bakkalaurĕus	Oberrealschulen 	sciences
599	d2e263678Meyers-1905	Bakterīen	Steinkohlenzeit 	Bacillus amylobacter
600	d2e263678Meyers-1905	Bakterīen	Devon 	Micrococcus devonicus
601	d2e264180Meyers-1905	Bala	Reservoir 	Lake Vyrnwy
602	d2e265874Meyers-1905	Balder	Mistelstaude 	mistilteinn
603	d2e266358Meyers-1905	Balduin von Luxemburg	Urkundensammlung 	Codex Balduini Trevirensis
604	d2e266506Meyers-1905	Balearen	Mallorca 	Balearis major
605	d2e266506Meyers-1905	Balearen	Menorca 	B. minor
606	d2e266506Meyers-1905	Balearen	Einwohner 	Balearici
607	d2e267726Meyers-1905	Ball [2]	Maskeraden 	balsen masque
608	d2e267726Meyers-1905	Ball [2]	Schuhe 	escarpins
609	d2e270548Meyers-1905	Baltimore [1]	Armenhaus 	Bay View Asylum
610	d2e270548Meyers-1905	Baltimore [1]	Zufluchtshäuser 	refuges
611	d2e271605Meyers-1905	Bambocciaden	Cerquozzi 	delle bambocciate
612	d2e272400Meyers-1905	Banbury	Stadt 	municipal borough
613	d2e272426Meyers-1905	Banc	Juryverfahren 	new trial
614	d2e272426Meyers-1905	Banc	Untersuchungen 	reserved cases
615	d2e273283Meyers-1905	Banden	Italien 	condottieri
616	d2e274450Meyers-1905	Bandwürmer	Bandwurms 	Taenia solium
617	d2e274450Meyers-1905	Bandwürmer	Blasenwurm 	Cysticercus taeniae aginatae
618	d2e274450Meyers-1905	Bandwürmer	Farnkrautwurzel 	Aspidium filix mas
619	d2e274450Meyers-1905	Bandwürmer	Finne 	Cysticercus pisiformis
620	d2e274450Meyers-1905	Bandwürmer	Blasenwurm 	Coenurus cerebralis
621	d2e274817Meyers-1905	Banff	Hauptstadt 	municipal burgh
622	d2e275185Meyers-1905	Bangor	Stadt 	municipal borough
623	d2e275775Meyers-1905	Banken	Bankiers 	foreign bankers
624	d2e275775Meyers-1905	Banken	Bank 	over-run
625	d2e275775Meyers-1905	Banken	Anzapfungen 	drains
626	d2e275775Meyers-1905	Banken	Zahlungsmittel 	legal tender
627	d2e275775Meyers-1905	Banken	Emissionsabteilung 	issue department
628	d2e275775Meyers-1905	Banken	Bankabteilung 	banking department
629	d2e275775Meyers-1905	Banken	Bank 	Bank of Ireland
630	d2e275775Meyers-1905	Banken	Aktienbanken 	joint-stock-banks
631	d2e275775Meyers-1905	Banken	Personen 	régents
632	d2e275775Meyers-1905	Banken	Zensoren 	censeurs
633	d2e275775Meyers-1905	Banken	Diskontogeschäfts 	conseil d'escompte
634	d2e275775Meyers-1905	Banken	Filialen 	succursales
635	d2e275775Meyers-1905	Banken	Kreditvereine 	Unions du Crédit
636	d2e275775Meyers-1905	Banken	ausgetauscht 	riscontrata
637	d2e277198Meyers-1905	Bankier	Wechselbürgen 	per aval
638	d2e277498Meyers-1905	Bankrott	Bankrottgesetz 	Bankruptcy Act
639	d2e277823Meyers-1905	Bann [1]	Schilling 	solidi
640	d2e278179Meyers-1905	Bannrecht	Gewerberechte 	jura dominicalia
641	d2e279156Meyers-1905	Baptisterĭum	Bassin 	colymbethra, piscina, fons
642	d2e279190Meyers-1905	Bar [2]	Zahlungsfrist 	per contant
643	d2e279503Meyers-1905	Bär [2]	Bären 	Ursidae
644	d2e279503Meyers-1905	Bär [2]	Großbären 	Ursinae
645	d2e279755Meyers-1905	Bär [3]	Cheloniarier 	Cheloniariae
646	d2e280807Meyers-1905	Barbados	Abgeordnetenhaus 	assembly
647	d2e280807Meyers-1905	Barbados	Baum 	Ficus barbata
648	d2e281366Meyers-1905	Barbe [2]	Karpfen 	Cyprinidae
649	d2e282273Meyers-1905	Barcelōna [2]	Landgerichts 	audiencia
650	d2e282273Meyers-1905	Barcelōna [2]	Institution 	Junta del comercio
651	d2e282273Meyers-1905	Barcelōna [2]	Kolonie 	Faventia
652	d2e286939Meyers-1905	Barnsley	Stadt 	municipal borough
653	d2e286970Meyers-1905	Barnstaple	Stadt 	municipal borough
654	d2e287322Meyers-1905	Barometer	Leeren 	horror vacui
655	d2e289367Meyers-1905	Barrique	Weinmaß 	Poinçon
656	d2e289403Meyers-1905	Barrister	Sachwalter 	counsels
657	d2e289528Meyers-1905	Barrow [2]	Stadt 	municipal borough
658	d2e289802Meyers-1905	Barsch	Barsche 	Percidae
659	d2e289990Meyers-1905	Bart [1]	wachsen 	barba promissa
660	d2e289990Meyers-1905	Bart [1]	Backenbart 	favoris
661	d2e290492Meyers-1905	Bartsinne	Form 	Sycosis non parasitaria
662	d2e290492Meyers-1905	Bartsinne	Form 	S. parasitaria
663	d2e293185Meyers-1905	Baryzentrisch	Schwerpunkt 	barycentrum
664	d2e295624Meyers-1905	Basilĭka	Pfeilerarkaden 	B. Julia
665	d2e295784Meyers-1905	Basilisk	Leguane 	Iguanidae
666	d2e295784Meyers-1905	Basilisk	König 	basileus
667	d2e295950Meyers-1905	Basingstoke	Stadt 	municipal borough
668	d2e297911Meyers-1905	Bast [1]	Lindenbastmatten 	bogòsha
669	d2e298419Meyers-1905	Bastardpflanzen	Alpenrosen 	Rhododendron intermedium
670	d2e299100Meyers-1905	Bastille	Höhlen 	cachots
671	d2e299985Meyers-1905	Batăver	Betuwe 	Insula Batavorum
672	d2e300028Meyers-1905	Batavĭa [2]	Ärzte 	Doctors Djawa
673	d2e300436Meyers-1905	Bath [2]	Stadt 	municipal borough
674	d2e300625Meyers-1905	Bathorden	Genossen 	companions
675	d2e300625Meyers-1905	Bathorden	Ritter 	knights
676	d2e300680Meyers-1905	Báthori [1]	Brotfeld 	Kenyérmezö
677	d2e301222Meyers-1905	Batley	Stadt 	municipal borough
678	d2e301241Meyers-1905	Batman	Chiwa 	dürt-un-ser
679	d2e302080Meyers-1905	Batthyány	Bibliothek 	Batthyáneum
680	d2e303691Meyers-1905	Bauchspeicheldrüse	Gänge 	ductus pancreaticus s. Wirsungianus
681	d2e304281Meyers-1905	Bauer [1]	Hörige 	laeti, liti, lati, lassi, aldio, aldius, barscalk
682	d2e304281Meyers-1905	Bauer [1]	Gutskomplexe 	villae curtes
683	d2e304281Meyers-1905	Bauer [1]	Leute 	mancipia
684	d2e304281Meyers-1905	Bauer [1]	Freihube 	mansus indominicatus
685	d2e304281Meyers-1905	Bauer [1]	Eigentum 	terra salica, aviatica
686	d2e304281Meyers-1905	Bauer [1]	Meier 	villicus
687	d2e304281Meyers-1905	Bauer [1]	Leibeignen 	servi, mancipia
688	d2e304281Meyers-1905	Bauer [1]	Gottesfriedens 	treuga Dei
689	d2e306130Meyers-1905	Baugesellschaften	Stadt 	model dwellings
690	d2e306449Meyers-1905	Bauhinĭa	Öl 	ebony oil
691	d2e307012Meyers-1905	Baum [1]	Bananen 	Musa
692	d2e307012Meyers-1905	Baum [1]	Kastanie 	Castanea vulgaris
693	d2e307012Meyers-1905	Baum [1]	Fichte 	Abies excelsa
694	d2e307657Meyers-1905	Baumelster	Rabenvögel 	Corvidae
695	d2e308202Meyers-1905	Baumhühner	Waldhühner 	Tetraonidae
696	d2e308202Meyers-1905	Baumhühner	Hokkovögel 	Cracidae
697	d2e308496Meyers-1905	Baumläufer	Baumläufer 	Certhiidae
698	d2e308573Meyers-1905	Baumliest	Eisvögel 	Alcedinidae
699	d2e309133Meyers-1905	Baumsegler	Segler 	Cypselidae
700	d2e309343Meyers-1905	Baumwachtel	Waldhühner 	Tetraonidae
701	d2e309467Meyers-1905	Baumwolle	Walzenmaschine 	rollergin
702	d2e309467Meyers-1905	Baumwolle	Häutchen 	cuticula
703	d2e309467Meyers-1905	Baumwolle	langstapelige 	long staple
704	d2e309467Meyers-1905	Baumwolle	kurzstapelige 	short staple
705	d2e311759Meyers-1905	Bawéan	Hirschart 	Cervus Kuhlii
706	d2e316098Meyers-1905	Beaufort [1]	Station 	Chesapeake Zoological Laboratory
707	d2e316269Meyers-1905	Beaugency	Turm 	Tour de César
708	d2e316640Meyers-1905	Beaumaris	Hauptstadt 	municipal borough
709	d2e317829Meyers-1905	Beccles	Stadt 	municipal borough
710	d2e318666Meyers-1905	Becken [2]	Knochenleiste 	linea arcuata interna
711	d2e318814Meyers-1905	Becken [3]	geschlagen 	forte
712	d2e318814Meyers-1905	Becken [3]	klirren 	piano
