	EntryID	Headword	originlanguage
1928	d2e832646Meyers-1905	Dontgeschäft	franz.,
1929	d2e832682Meyers-1905	Donum [1]	lat.,
1930	d2e832725Meyers-1905	Donum superaddĭtum	lat.,
1931	d2e832807Meyers-1905	Doom	engl.,
1932	d2e835718Meyers-1905	Dorāge	franz.,
1933	d2e837004Meyers-1905	Dormant partner	engl.,
1934	d2e837036Meyers-1905	Dormeuse	franz.,
1935	d2e837113Meyers-1905	Dormitorĭum	lat.,
1936	d2e838038Meyers-1905	Dorothéa	griech.,
1937	d2e838763Meyers-1905	Dorure	franz.,
1938	d2e838815Meyers-1905	Doryphoren	griech.,
1939	d2e838895Meyers-1905	Dos-à-dos	franz.,
1940	d2e838912Meyers-1905	Dos d'âne	franz.,
1941	d2e839046Meyers-1905	Doshisha	japan.,
1942	d2e839080Meyers-1905	Dosis	griech.,
1943	d2e839227Meyers-1905	Dossier	franz.,
1944	d2e839718Meyers-1905	Dottōre	ital.,
1945	d2e839847Meyers-1905	Douairière	franz.,
1946	d2e839867Meyers-1905	Douane	franz.,
1947	d2e840005Meyers-1905	Doublé	franz.,
1948	d2e840042Meyers-1905	Double corde	franz.,
1949	d2e840073Meyers-1905	Doubles	franz.,
1950	d2e840118Meyers-1905	Double stout	engl.,
1951	d2e840263Meyers-1905	Doucement	franz.,
1952	d2e840314Meyers-1905	Douceur	franz.,
1953	d2e840362Meyers-1905	Doucin	franz.,
1954	d2e841526Meyers-1905	Doxologie	griech.,
1955	d2e841564Meyers-1905	Doyen [1]	franz.,
1956	d2e841748Meyers-1905	Dozen	engl.,
1957	d2e843375Meyers-1905	Dragée	franz.,
1958	d2e843437Meyers-1905	Dragoman	arab.,
1959	d2e843524Meyers-1905	Dragoner	franz.,
1960	d2e845092Meyers-1905	Drains	engl.,
1961	d2e845354Meyers-1905	Drama [1]	griech.,
1962	d2e845782Meyers-1905	Drambottle	engl.,
1963	d2e846052Meyers-1905	Drap	franz.,
1964	d2e846161Meyers-1905	Drapeau	franz.,
1965	d2e846252Meyers-1905	Draperie	franz.,
1966	d2e846610Meyers-1905	Drawback	engl.,
1967	d2e846713Meyers-1905	Drawing-room	engl.,
1968	d2e847019Meyers-1905	Dredge	engl.,
1969	d2e851243Meyers-1905	Drepănon	griech.,
1970	d2e852057Meyers-1905	Dressing-Case	engl.,
1971	d2e852100Meyers-1905	Dressoir	franz.,
1972	d2e853714Meyers-1905	Droit	franz.,
1973	d2e853772Meyers-1905	Droit de suite	franz.,
1974	d2e853789Meyers-1905	Droite	franz.,
1975	d2e853997Meyers-1905	Dromōnes	griech.,
1976	d2e854327Meyers-1905	Drop [1]	engl.,
1977	d2e854416Meyers-1905	Droschke	russ.,
1978	d2e857235Meyers-1905	Drumlins	engl.,
1979	d2e858228Meyers-1905	Dry	engl.,
1980	d2e858600Meyers-1905	Dryopithēcus	griech.,
1981	d2e859748Meyers-1905	Dschehennem	arab.,
1982	d2e860102Meyers-1905	Dschenne [2]	arab.,
1983	d2e860276Meyers-1905	Dschesireh	arab.,
1984	d2e860502Meyers-1905	Dschigit	tatar.,
1985	d2e860516Meyers-1905	Dschihâd	arab.,
1986	d2e861055Meyers-1905	Dschubbe	arab.,
1987	d2e862940Meyers-1905	Duc [1]	franz.,
1988	d2e863238Meyers-1905	Ducasses	franz.,
1989	d2e863618Meyers-1905	Duché	franz.,
1990	d2e863824Meyers-1905	Duchesse [1]	franz.,
1991	d2e865003Meyers-1905	Dueña	span.,
1992	d2e865897Meyers-1905	Dugout	engl.,
1993	d2e866432Meyers-1905	Duit	holländ.,
1994	d2e866558Meyers-1905	Du jour	franz.,
1995	d2e866790Meyers-1905	Duke	engl.,
1996	d2e867137Meyers-1905	Dulcimer	engl.,
1997	d2e868330Meyers-1905	Dumb show	engl.,
1998	d2e872042Meyers-1905	Duo	lat.,
1999	d2e872379Meyers-1905	Dupe	franz.,
2000	d2e872912Meyers-1905	Duplieren	lat.,
2001	d2e878187Meyers-1905	Dutchman	engl.,
2002	d2e879440Meyers-1905	Dyádik	griech.,
2003	d2e880378Meyers-1905	Dynamomēter	griech.,
2004	d2e880596Meyers-1905	Dynást	griech.,
2005	d2e880864Meyers-1905	Dyskrasie	griech.,
2006	d2e880920Meyers-1905	Dysmenorrhöe	griech.,
2007	d2e881016Meyers-1905	Dyspepsie	griech.,
2008	d2e881881Meyers-1905	Earl	engl.,
2009	d2e881926Meyers-1905	Early english	engl.,
2010	d2e881975Meyers-1905	East	engl.,
2011	d2e882089Meyers-1905	Eastern Time	engl.,
2012	d2e882534Meyers-1905	Eau	franz.,
2013	d2e882587Meyers-1905	Eau de Cologne	franz.,
2014	d2e882771Meyers-1905	Ebauche	franz.,
2015	d2e884719Meyers-1905	Ebioniten	hebr.,
2016	d2e884754Meyers-1905	Eblouieren	franz.,
2017	d2e885047Meyers-1905	Ebranlieren	franz.,
2018	d2e885451Meyers-1905	Ecaille	franz.,
2019	d2e885485Meyers-1905	Ecart	franz.,
2020	d2e885881Meyers-1905	Échange	franz.,
2021	d2e885898Meyers-1905	Échanson	franz.,
2022	d2e885918Meyers-1905	Échantillon	franz.,
2023	d2e885932Meyers-1905	Echappade	franz.,
2024	d2e885949Meyers-1905	Echappement	franz.,
2025	d2e885975Meyers-1905	Echappieren	franz.,
2026	d2e885990Meyers-1905	Écharpe	franz.,
2027	d2e886013Meyers-1905	Echauffieren	franz.,
2028	d2e886030Meyers-1905	Échéance	franz.,
2029	d2e886044Meyers-1905	Echec	franz.,
2030	d2e886155Meyers-1905	Échelle	franz.,
2031	d2e886184Meyers-1905	Echelon	franz.,
2032	d2e886207Meyers-1905	Echelonnieren	franz.,
2033	d2e886752Meyers-1905	Echīnus [2]	griech.,
2034	d2e886794Meyers-1905	Echiquier	franz.,
2035	d2e888420Meyers-1905	Eclaircissement	franz.,
2036	d2e888437Meyers-1905	Eclaireurs	franz.,
2037	d2e888488Meyers-1905	École	franz.,
2038	d2e888653Meyers-1905	Economiser	engl.,
2039	d2e888687Meyers-1905	Ecorchieren	franz.,
2040	d2e888702Meyers-1905	Ecossais	franz.,
2041	d2e888716Meyers-1905	Ecossaise	franz.,
2042	d2e888788Meyers-1905	Écoute	franz.,
2043	d2e888820Meyers-1905	Écrasez l'infâme	franz.,
2044	d2e888860Meyers-1905	Écritoire	franz.,
2045	d2e888874Meyers-1905	Écriture	franz.,
2046	d2e888891Meyers-1905	Écru	franz.,
2047	d2e889312Meyers-1905	Ecusson	franz.,
2048	d2e889327Meyers-1905	Ecuyer	frz.,
2049	d2e891507Meyers-1905	Edĭdit	lat.,
2050	d2e891979Meyers-1905	Edinōl	griech.,
2051	d2e893259Meyers-1905	Efendi	türk.,
2052	d2e761005Meyers-1905	Deplacieren	franz.,
2053	d2e893671Meyers-1905	Effet	franz.,
2054	d2e893780Meyers-1905	Efflātus	lat.,
2055	d2e893846Meyers-1905	Effort	franz.,
2056	d2e893917Meyers-1905	Effronté	franz.,
2057	d2e893935Meyers-1905	Effroyable	franz.,
2058	d2e894077Meyers-1905	Egāl	franz.,
2059	d2e894201Meyers-1905	Egard	franz.,
2060	d2e895686Meyers-1905	Églantine	franz.,
2061	d2e746405Meyers-1905	Degagieren	franz.,
2062	d2e896274Meyers-1905	Egyptienne	franz.,
2063	d2e903044Meyers-1905	Eidograph	griech.,
2064	d2e903061Meyers-1905	Eidographie	griech.,
2065	d2e905346Meyers-1905	Eikon	griech.,
2066	d2e928458Meyers-1905	Ejusdem	lat.,
2067	d2e928615Meyers-1905	Ekchymōse	griech.,
2068	d2e928999Meyers-1905	Ekklesiástes	griech.,
2069	d2e929017Meyers-1905	Ekklesiástikus	lat.,
2070	d2e929045Meyers-1905	Eklairieren	franz.,
2071	d2e929119Meyers-1905	Ekléktiker	griech.,
2072	d2e929146Meyers-1905	Eklipse	griech.,
2073	d2e929180Meyers-1905	Ekliptik	griech.,
2074	d2e929325Meyers-1905	Eklŏge	griech.,
2075	d2e929363Meyers-1905	Eknephĭas	griech.,
2076	d2e929409Meyers-1905	Ekraseur	franz.,
2077	d2e929551Meyers-1905	Ektenīe	griech.,
2078	d2e929571Meyers-1905	Ekthȳma	griech.,
2079	d2e929660Meyers-1905	Ektopīe	griech.,
2080	d2e929695Meyers-1905	Ektypographie	griech.,
2081	d2e930238Meyers-1905	Elan	franz.,
2082	d2e930252Meyers-1905	Elancieren	franz.,
2083	d2e930354Meyers-1905	Eläometer	griech.,
2084	d2e930716Meyers-1905	Elastizität	neulat.,
2085	d2e932482Meyers-1905	Eleāsar	hebr.,
2086	d2e932583Meyers-1905	Electroplate	engl.,
2087	d2e941498Meyers-1905	Elektrolyse	griech.,
2088	d2e942696Meyers-1905	Elektromotoren	lat.,
2089	d2e932583Meyers-1905	Electroplate	engl.,
2090	d2e945517Meyers-1905	Elève	franz.,
2091	d2e945579Meyers-1905	Elf [2]	schwed.,
2092	d2e947853Meyers-1905	Elision	lat.,
2093	d2e949048Meyers-1905	Ellipsoïd	griech.,
2094	d2e950035Meyers-1905	Eloge	franz.,
2095	d2e950157Meyers-1905	Elongation	lat.,
2096	d2e952848Meyers-1905	Email [1]	franz.,
2097	d2e952910Meyers-1905	Email à jour	franz.,
2098	d2e952933Meyers-1905	Email champlevé	franz.,
2099	d2e953478Meyers-1905	Emballage	franz.,
2100	d2e953540Meyers-1905	Embarras	franz.,
2101	d2e953574Meyers-1905	Embauchieren	franz.,
2102	d2e98687Meyers-1905	Ambassade	franz.,
2103	d2e953761Meyers-1905	Emboitieren	franz.,
2104	d2e953778Meyers-1905	Embolīe	griech.,
2105	d2e953909Meyers-1905	Embonpoint	franz.,
2106	d2e953924Meyers-1905	Embouchieren	franz.,
2107	d2e953944Meyers-1905	Emboursieren	franz.,
2108	d2e98687Meyers-1905	Ambassade	franz.,
2109	d2e953978Meyers-1905	Embrochieren	franz.,
2110	d2e954050Meyers-1905	Embryo	griech.,
2111	d2e954687Meyers-1905	Embuscade	franz.,
2112	d2e954814Meyers-1905	Emenda	mittellat.,
2113	d2e954887Meyers-1905	Emergement	franz.,
2114	d2e954982Meyers-1905	Emerĭtus	lat.,
2115	d2e955217Meyers-1905	Emente	franz.,
2116	d2e955265Meyers-1905	Emigranten	lat.,
2117	d2e955417Meyers-1905	Emin	arab.,
2118	d2e955686Meyers-1905	Emission	lat.,
2119	d2e956500Meyers-1905	Emouchette	franz.,
2120	d2e956514Meyers-1905	Emouchoir	franz.,
2121	d2e956542Meyers-1905	Empaillieren	franz.,
2122	d2e956591Meyers-1905	Empâtement	franz.,
2123	d2e956609Meyers-1905	Empêchieren	franz.,
2124	d2e956688Meyers-1905	Empereur	franz.,
2125	d2e957279Meyers-1905	Emphysēm	griech.,
2126	d2e957357Meyers-1905	Empire	franz.,
2127	d2e957573Meyers-1905	Emplacement	franz.,
2128	d2e957633Meyers-1905	Emplette	franz.,
2129	d2e957650Meyers-1905	Emploi	franz.,
2130	d2e957785Meyers-1905	Emportieren	franz.,
2131	d2e957785Meyers-1905	Emportieren	franz.,
2132	d2e957836Meyers-1905	Emprunt	franz.,
2133	d2e958688Meyers-1905	Enantiodromie	griech.,
2134	d2e958762Meyers-1905	Enantiotropīe	griech.,
2135	d2e958979Meyers-1905	En bloc	franz.,
2136	d2e959027Meyers-1905	Encadrement	franz.,
2137	d2e959041Meyers-1905	Enceinte	franz.,
2138	d2e959164Meyers-1905	Enchainieren	franz.,
2139	d2e959181Meyers-1905	Enchantieren	franz.,
2140	d2e959205Meyers-1905	Enchâssieren	franz.,
2141	d2e959222Meyers-1905	En chef	franz.,
2142	d2e959259Meyers-1905	Enchère	franz.,
2143	d2e959657Meyers-1905	Endecha	span.,
2144	d2e959725Meyers-1905	Endemīe	griech.,
2145	d2e959868Meyers-1905	Enderûn	pers.,
2146	d2e959882Meyers-1905	En détail	franz.,
2147	d2e120417Meyers-1905	Andrienne	franz.,
2148	d2e960366Meyers-1905	Endommagieren	franz.,
2149	d2e960563Meyers-1905	Endossieren	franz.,
2150	d2e962084Meyers-1905	En face	franz.,
2151	d2e962102Meyers-1905	En famille	franz.,
2152	d2e962217Meyers-1905	Enfants perdus	franz.,
2153	d2e962231Meyers-1905	Enfants sans souci	franz.,
2154	d2e962260Meyers-1905	Enfant terrible	franz.,
2155	d2e960563Meyers-1905	Endossieren	franz.,
2156	d2e962366Meyers-1905	Enfin	franz.,
2157	d2e962395Meyers-1905	Enfle	franz.,
2158	d2e962412Meyers-1905	Enfleurage	franz.,
2159	d2e962429Meyers-1905	Enforcieren	franz.,
2160	d2e962538Meyers-1905	Engagieren	franz.,
2161	d2e962624Meyers-1905	Engeddi	hebr.,
2162	d2e968945Meyers-1905	English spoken	engl.,
2163	d2e968976Meyers-1905	Engloutieren	franz.,
2164	d2e969010Meyers-1905	Engobe	franz.,
2165	d2e969055Meyers-1905	En grande tenue	franz.,
2166	d2e969083Meyers-1905	Engrêlure	franz.,
2167	d2e969097Meyers-1905	En gros	franz.,
2168	d2e969248Meyers-1905	Engymeter	griech.,
2169	d2e969474Meyers-1905	Enjambement	franz.,
2170	d2e969488Meyers-1905	Enjeu	franz.,
2171	d2e969519Meyers-1905	Enkanaillieren	franz.,
2172	d2e969567Meyers-1905	Enkaustik	griech.,
2173	d2e969829Meyers-1905	Enkouragieren	franz.,
2174	d2e969857Meyers-1905	Enkratīten	griech.,
2175	d2e969938Meyers-1905	Enlevage	franz.,
2176	d2e969955Meyers-1905	En masse	franz.,
2177	d2e969969Meyers-1905	En miniature	franz.,
2178	d2e970079Meyers-1905	Enneaden	griech.,
2179	d2e970124Meyers-1905	Enneagȳnus	griech.,
2180	d2e970142Meyers-1905	Enneandrus	griech.,
2181	d2e970663Meyers-1905	Ennuyant	franz.,
2182	d2e970841Meyers-1905	Enosichthon	griech.,
2183	d2e970916Meyers-1905	En passant	franz.,
2184	d2e970931Meyers-1905	En profil	franz.,
2185	d2e970949Meyers-1905	En question	franz.,
2186	d2e971010Meyers-1905	Enquête de pavillon	franz.,
2187	d2e971027Meyers-1905	Enragieren	franz.,
2188	d2e971044Meyers-1905	Enregistrement	franz.,
2189	d2e971078Meyers-1905	Enregistrieren	franz.,
2190	d2e971092Meyers-1905	Enrhümiert	franz.,
2191	d2e960563Meyers-1905	Endossieren	franz.,
2192	d2e971219Meyers-1905	En route	franz.,
2193	d2e971318Meyers-1905	Ensemble	franz.,
2194	d2e971408Meyers-1905	Ensilage	franz.,
2195	d2e971568Meyers-1905	Entablement	franz.,
2196	d2e971631Meyers-1905	Entail	engl.,
2197	d2e972086Meyers-1905	Entelechīe	griech.,
2198	d2e972585Meyers-1905	Entente cordiale	frz.,
2199	d2e973004Meyers-1905	Entêtement	franz.,
2200	d2e974073Meyers-1905	Entoilage	franz.,
2201	d2e974353Meyers-1905	Entonnoir	franz.,
2202	d2e974500Meyers-1905	Entour	franz.,
2203	d2e974523Meyers-1905	Ent-tout-cas	franz.,
2204	d2e974558Meyers-1905	Entr'acte	franz.,
2205	d2e974575Meyers-1905	Entrainieren	franz.,
2206	d2e974620Meyers-1905	Entrechat	franz.,
2207	d2e974635Meyers-1905	Entre chien et loup	franz.,
2208	d2e974652Meyers-1905	Entre-deux	franz.,
2209	d2e960563Meyers-1905	Endossieren	franz.,
2210	d2e974714Meyers-1905	Entrefilet	franz.,
2211	d2e974729Meyers-1905	Entrelacs	franz.,
2212	d2e974743Meyers-1905	Entremēs	span.,
2213	d2e974788Meyers-1905	Entremets	franz.,
2214	d2e974807Meyers-1905	Entremetteur	franz.,
2215	d2e974844Meyers-1905	Entre nous	franz.,
2216	d2e974859Meyers-1905	Entrepas	franz.,
2217	d2e974873Meyers-1905	Entrepot	franz.,
2218	d2e974915Meyers-1905	Entrepreneur	franz.,
2219	d2e975015Meyers-1905	Entretaille	franz.,
2220	d2e975029Meyers-1905	Entretenieren	franz.,
2221	d2e975052Meyers-1905	Entretien	franz.,
2222	d2e975080Meyers-1905	Entrevue	franz.,
2223	d2e975095Meyers-1905	Entrez!	franz.,
2224	d2e960563Meyers-1905	Endossieren	franz.,
2225	d2e976604Meyers-1905	Enveloppe	franz.,
2226	d2e976621Meyers-1905	Enveloppieren	franz.,
2227	d2e976635Meyers-1905	Environs	franz.,
2228	d2e976667Meyers-1905	Envoi	franz.,
2229	d2e976690Meyers-1905	Envoûter	franz.,
2230	d2e976707Meyers-1905	Envoyé	franz.,
2231	d2e976931Meyers-1905	Enzootīe	griech.,
2232	d2e976952Meyers-1905	Enzyklĭka	griech.,
2233	d2e976995Meyers-1905	Enzyklopädīe	griech.,
2234	d2e977586Meyers-1905	Eōdem	lat.,
2235	d2e977948Meyers-1905	Eozōon	griech.,
2236	d2e978014Meyers-1905	Epagomĕnen	griech.,
2237	d2e978052Meyers-1905	Epakten	griech.,
2238	d2e978146Meyers-1905	Epanchieren	franz.,
2239	d2e978163Meyers-1905	Epanŏdos	griech.,
2240	d2e978177Meyers-1905	Epanorthosis	griech.,
2241	d2e978246Meyers-1905	Epaulement	franz.,
2242	d2e978263Meyers-1905	Epaulettes	franz.,
2243	d2e978280Meyers-1905	Épave	franz.,
2244	d2e978331Meyers-1905	Épée	franz.,
2245	d2e978573Meyers-1905	Eperon	franz.,
2246	d2e978784Meyers-1905	Ephektĭker	griech.,
2247	d2e978850Meyers-1905	Ephemĕra [2]	griech.,
2248	d2e978887Meyers-1905	Ephemerīden	griech.,
2249	d2e979038Meyers-1905	Ephēten	griech.,
2250	d2e979129Meyers-1905	Ephippĭum	griech.-lat.,
2251	d2e979184Meyers-1905	Ephōren	griech.,
2252	d2e979257Meyers-1905	Ephraim [2]	hebr.,
2253	d2e979685Meyers-1905	Epideixis	griech.,
2254	d2e979702Meyers-1905	Epidemīe	griech.,
2255	d2e979891Meyers-1905	Epidōt	griech.,
2256	d2e980074Meyers-1905	Epigonen	griech.,
2257	d2e980382Meyers-1905	Epikedeion	griech.,
2258	d2e980546Meyers-1905	Epilepsīe	griech.,
2259	d2e980705Meyers-1905	Epilōg	griech.,
2260	d2e979184Meyers-1905	Ephōren	griech.,
2261	d2e980979Meyers-1905	Épine-vinette	franz.,
2262	d2e981049Meyers-1905	Epinös	franz.,
2263	d2e981153Meyers-1905	Epiphănes	griech.,
2264	d2e981251Meyers-1905	Epiphonēma	griech.,
2265	d2e981265Meyers-1905	Epiphŏra	griech.,
2266	d2e981367Meyers-1905	Epiphyten	griech.,
2267	d2e981562Meyers-1905	Epirrhēma	griech.,
2268	d2e981841Meyers-1905	Episĭon	griech.,
2269	d2e982564Meyers-1905	Epitaphĭos	griech.,
2270	d2e982599Meyers-1905	Epithalamĭon	griech.,
2271	d2e982898Meyers-1905	Epitrŏpe	griech.,
2272	d2e982978Meyers-1905	Epizykel	griech.,
2273	d2e983074Meyers-1905	Epóche	griech.,
2274	d2e983088Meyers-1905	Epōdos	griech.,
2275	d2e983142Meyers-1905	Eponўmos	griech.,
2276	d2e983205Meyers-1905	Epópten	griech.,
2277	d2e983255Meyers-1905	Epos	griech.,
2278	d2e983680Meyers-1905	Eppur si muōve	ital.,
2279	d2e983724Meyers-1905	Epreuve	franz.,
2280	d2e983748Meyers-1905	Eprouvettes gastronomiques	franz.,
2281	d2e983843Meyers-1905	Epūlis	griech.,
2282	d2e983858Meyers-1905	Epulōnen	lat.,
2283	d2e983928Meyers-1905	Equatorial coudé	franz.,
2284	d2e983946Meyers-1905	Equerre céphalométrique	franz.,
2285	d2e983964Meyers-1905	Eques	lat.,
2286	d2e984055Meyers-1905	Equipage	franz.,
2287	d2e984070Meyers-1905	Equipeur	franz.,
2288	d2e984087Meyers-1905	Equipieren	franz.,
2289	d2e984442Meyers-1905	Equity courts	engl.,
2290	d2e984459Meyers-1905	Equivoque	franz.,
2291	d2e994712Meyers-1905	Erecti	lat.,
2292	d2e994982Meyers-1905	Eremodicĭum	griech.-lat.,
2293	d2e996196Meyers-1905	Ergograph	griech.,
2294	d2e998045Meyers-1905	Eripuit coelo fulmén sceptrúmque tyránnis	lat.,
2295	d2e998108Meyers-1905	Eristik	griech.,
2296	d2e998203Meyers-1905	Erĭtis sicut Dēus scientes bonum et malum	lat.,
2297	d2e1001754Meyers-1905	Erosion	lat.,
2298	d2e1001807Meyers-1905	Erotēma	griech.,
2299	d2e1001936Meyers-1905	Erotomanīe	griech.,
2300	d2e1005512Meyers-1905	Erythroskōp	griech.,
2301	d2e1007769Meyers-1905	Escalier	franz.,
2302	d2e1007804Meyers-1905	Escalopes	franz.,
2303	d2e1007908Meyers-1905	Escarpins	franz.,
2304	d2e1008003Meyers-1905	Eschara	griech.,
2305	d2e1008018Meyers-1905	Eschatologie	griech.,
2306	d2e578553Meyers-1905	Cavage	franz.,
2307	d2e1008962Meyers-1905	Escroquerie	franz.,
2308	d2e1009938Meyers-1905	Eskalade	franz.,
2309	d2e1010013Meyers-1905	Eskamotage	franz.,
2310	d2e1010913Meyers-1905	Espagne	franz.,
2311	d2e1010927Meyers-1905	Espagnol	franz.,
2312	d2e1011165Meyers-1905	Espèce	franz.,
2313	d2e1011241Meyers-1905	Espérance	franz.,
2314	d2e1011397Meyers-1905	Espérto	ital.,
2315	d2e1011712Meyers-1905	Esponton	franz.,
2316	d2e1011780Meyers-1905	Esprit	franz.,
2317	d2e1011964Meyers-1905	Esquire	engl.,
2318	d2e1012229Meyers-1905	Essai	franz.,
2319	d2e1012274Meyers-1905	Essay	engl.,
2320	d2e1012301Meyers-1905	Essayeuse	franz.,
