	EntryID	Headword	Results
596	d3e201920Brockhaus-1809	Ungarn	Wladislay
597	d3e201920Brockhaus-1809	Ungarn	Bela
598	d3e201920Brockhaus-1809	Ungarn	Andreas
599	d3e201920Brockhaus-1809	Ungarn	Bela
600	d3e201920Brockhaus-1809	Ungarn	Ludwig
601	d3e201920Brockhaus-1809	Ungarn	Ferdinand
602	d3e201920Brockhaus-1809	Ungarn	Leopold
603	d3e201920Brockhaus-1809	Ungarn	Joseph
604	d3e201920Brockhaus-1809	Ungarn	Leopold
605	d3e201920Brockhaus-1809	Ungarn	Franz
606	d3e202182Brockhaus-1809	Ungarischen Krone	Geysa
607	d3e202222Brockhaus-1809	Die Union	Maximilian
608	d3e202778Brockhaus-1809	Venedig	Friedrich
609	d3e8510Brockhaus-1809	Die Pariser Bluthochzeit	Franz
610	d3e12712Brockhaus-1809	Carl der zwölfte	August
611	d3e16662Brockhaus-1809	Olivier Cromwell	Carl
612	d3e17232Brockhaus-1809	Danae	Polydictes
613	d3e17891Brockhaus-1809	Demosthenes	Philippus
614	d3e18708Brockhaus-1809	Renatus Descartes	Christina
615	d3e18708Brockhaus-1809	Renatus Descartes	Christina
616	d3e19215Brockhaus-1809	Dido oder Elisa	Jarbas
617	d3e19435Brockhaus-1809	Die Dissenters	Maria
618	d3e19435Brockhaus-1809	Die Dissenters	Maria
619	d3e20813Brockhaus-1809	Egeria	Numa
620	d3e34568Brockhaus-1809	Johann Holbein	Heinrich
621	d3e35153Brockhaus-1809	Die Hunnen	Attila
622	d3e35753Brockhaus-1809	Ikarus	Minos
623	d3e36643Brockhaus-1809	Isabelle	Heinrichs
624	d3e37076Brockhaus-1809	Jacob der erste	Elisabeth
625	d3e37076Brockhaus-1809	Jacob der erste	Elisabeth
626	d3e38268Brockhaus-1809	Die Juden	Cyrus
627	d3e39714Brockhaus-1809	Jacob von Keith	August
628	d3e40250Brockhaus-1809	Ewald Christian von Kleist	Kleisten
629	d3e41093Brockhaus-1809	Die Kreuzzüge	Ludwig
630	d3e42723Brockhaus-1809	Die Langobarden oder Longobarden	Alboin
631	d3e42723Brockhaus-1809	Die Langobarden oder Longobarden	Luitprand
632	d3e42723Brockhaus-1809	Die Langobarden oder Longobarden	Desiderius
633	d3e43565Brockhaus-1809	Leda	Leda
634	d3e43565Brockhaus-1809	Leda	Leda
635	d3e51968Brockhaus-1809	Maria Stuart	Heinrichs
636	d3e52435Brockhaus-1809	Der Herzog von Marlborough	Anna
637	d3e52435Brockhaus-1809	Der Herzog von Marlborough	Anna
638	d3e54853Brockhaus-1809	Memphis	Min
639	d3e56163Brockhaus-1809	Die Minnesinger	Wenzel
640	d3e56405Brockhaus-1809	Die Minstrels	Elisabeth
641	d3e56405Brockhaus-1809	Die Minstrels	Elisabeth
642	d3e58295Brockhaus-1809	Moritz, Churfürst von Sachsen	Heinrich
643	d3e60450Brockhaus-1809	Nancy	Stanislaus
644	d3e61136Brockhaus-1809	Die Navigations-Acte	Carl
645	d3e61177Brockhaus-1809	Neapel und Sicilien	Ferdinand
646	d3e62693Brockhaus-1809	Isaak Newton	Anna
647	d3e62693Brockhaus-1809	Isaak Newton	Anna
648	d3e62804Brockhaus-1809	Die Niederlande	Ludwig
649	d3e64329Brockhaus-1809	Michael Nostradamus	Carl
650	d3e65397Brockhaus-1809	Das Haus Oestreich	Carl
651	d3e65884Brockhaus-1809	Paul Olavides	Carl
652	d3e69307Brockhaus-1809	Axel, Graf von Oxenstierna	Christina
653	d3e69307Brockhaus-1809	Axel, Graf von Oxenstierna	Christina
654	d3e70425Brockhaus-1809	Der Papst	Pipin
655	d3e73038Brockhaus-1809	Perseus	Polidect
656	d3e74198Brockhaus-1809	Der Petersgroschen oder Peterspfennig	Elisabeth
657	d3e74198Brockhaus-1809	Der Petersgroschen oder Peterspfennig	Elisabeth
658	d3e75579Brockhaus-1809	Die Philippinen	Philipp
659	d3e81590Brockhaus-1809	Der Prätendent	Anna
660	d3e81590Brockhaus-1809	Der Prätendent	Anna
661	d3e91900Brockhaus-1809	Religionsfriede	Ferdinand
662	d3e96433Brockhaus-1809	Revolution von Pohlen	Stanislaus
663	d3e106499Brockhaus-1809	Barthelemi Ludwig Joseph Scherer	Josephine
664	d3e108062Brockhaus-1809	Schottland	Elisabeth
665	d3e108062Brockhaus-1809	Schottland	Elisabeth
666	d3e108062Brockhaus-1809	Schottland	Elisabeth
667	d3e108062Brockhaus-1809	Schottland	Elisabeth
668	d3e109123Brockhaus-1809	Schweden	Gustav
669	d3e109123Brockhaus-1809	Schweden	Carl
670	d3e109123Brockhaus-1809	Schweden	Johann
671	d3e109123Brockhaus-1809	Schweden	Friedrich
672	d3e109123Brockhaus-1809	Schweden	Albrecht
673	d3e109123Brockhaus-1809	Schweden	Margaretha
674	d3e109123Brockhaus-1809	Schweden	Christine
675	d3e109123Brockhaus-1809	Schweden	Christine
676	d3e109123Brockhaus-1809	Schweden	Margaretha
677	d3e109123Brockhaus-1809	Schweden	Christine
678	d3e109123Brockhaus-1809	Schweden	Christine
679	d3e111424Brockhaus-1809	Scipio	Antiochus
680	d3e111711Brockhaus-1809	Scythen	Aldathyrso
681	d3e113241Brockhaus-1809	Der Seraphinen-Orden	Friedrich
682	d3e113706Brockhaus-1809	Friedrich Wilhelm, Freiherr von Seydlitz	Friedrich
683	d3e113706Brockhaus-1809	Friedrich Wilhelm, Freiherr von Seydlitz	Seydlitzen
684	d3e113781Brockhaus-1809	Anton Asthley Cooper, Graf von Shaftesbury	Wilhelm
685	d3e113835Brockhaus-1809	William Shakespeare	Elisabeth
686	d3e113835Brockhaus-1809	William Shakespeare	Elisabeth
687	d3e114673Brockhaus-1809	Der siebenjährige Krieg	Elisabeth
688	d3e116398Brockhaus-1809	Johann Sobieski	Johann
689	d3e116398Brockhaus-1809	Johann Sobieski	Johann
690	d3e116736Brockhaus-1809	Soliman der erste	Ludwig
691	d3e117578Brockhaus-1809	Edmund Spenser	Elisabeth
692	d3e117578Brockhaus-1809	Edmund Spenser	Elisabeth
693	d3e118528Brockhaus-1809	Stanislaus Leszynski	Stanislaus
694	d3e119333Brockhaus-1809	Die Steganographie	Ludwigs
695	d3e119894Brockhaus-1809	Stephan Bathori	Stephan
696	d3e119894Brockhaus-1809	Stephan Bathori	Stephan
697	d3e119894Brockhaus-1809	Stephan Bathori	Hedwig
698	d3e119894Brockhaus-1809	Stephan Bathori	Hedwig
699	d3e120305Brockhaus-1809	Sterling	Johann
700	d3e123588Brockhaus-1809	Cornelius Sulla	Bocchus
701	d3e123905Brockhaus-1809	Peter Alex. Wasiliowitsch Graf von Suwarow-Rimnitzkoi	Catharina
702	d3e123905Brockhaus-1809	Peter Alex. Wasiliowitsch Graf von Suwarow-Rimnitzkoi	Suwarow
